index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पीवर-	1.1	पीवर-ऊरू-स्तन-श्रोण्यः	पीवर	पीवर	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP	पीवर-	पीवर-
1.2	ऊरू-	1.2	--	ऊरू	ऊरू	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	ऊरू-	ऊरू-
1.3	स्तन-	1.3	--	स्तन	स्तन	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	स्तन-	स्तन-
1.4	श्रोण्यः	1.4	--	श्रोणी{स्त्री;1;बहु}/श्रोणी{स्त्री;8;बहु}	श्रोणी{स्त्री;1;बहु}	विशेषणम्,7.2	विशेषणम्,4.1#विशेषणम्,3.2#विशेषणम्,2.2#कर्ता,5.1#विशेषणम्,7.2	N1	कूल्हा	कूल्हा
2.1	स-	2.1	स-मदाः	स	स	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,2.2	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,2.2	CP		
2.2	मदाः	2.2	--	मद{पुं;1;बहु}/मदा{स्त्री;1;बहु}/मदा{स्त्री;2;बहु}/मद{पुं;8;बहु}	मदा{स्त्री;1;बहु}	विशेषणम्,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#विशेषणम्,7.2	N1		
3.1	प्र-	3.1	प्र-मदाः	प्र	प्र	प्रादि-बहुव्रीहिः,3.2	प्रादि-बहुव्रीहिः,3.2	CP		
3.2	मदाः	3.2	--	मद{पुं;1;बहु}/मदा{स्त्री;1;बहु}/मदा{स्त्री;2;बहु}/मद{पुं;8;बहु}/मदा{स्त्री;8;बहु}	मदा{स्त्री;1;बहु}	विशेषणम्,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#विशेषणम्,7.2	N1		
4.1	प्रियाः	4.1	प्रियाः	पृ1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;जुहोत्यादिः}/प्रिय{पुं;1;बहु}/प्रिया{स्त्री;1;बहु}/प्रिया{स्त्री;2;बहु}/प्रिय{पुं;8;बहु}/प्रिया{स्त्री;8;बहु}	प्रिया{स्त्री;1;बहु}	विशेषणम्,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#विशेषणम्,7.2	N1	प्रियायें	प्रियायें
5.1	हरन्ति	8.1	हरन्ति	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/हरत्{नपुं;1;बहु(हृ1;शतृ_लट्;भ्वादिः)}/हरत्{नपुं;2;बहु(हृ1;शतृ_लट्;भ्वादिः)}	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP	ले_जातीं_हैं	ले_जातीं_हैं
6.1	शीतम्	7.1	शीतम्	शीत{पुं;2;एक}/शीत{नपुं;1;एक}/शीत{नपुं;2;एक}	शीत{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	शीत_को	शीत_को
7.1	उष्ण-	5.1	उष्ण-अङ्ग्यः	उष्ण	उष्ण	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	उष्ण-	उष्ण-
7.2	अङ्ग्यः	5.2	--	अङ्ग्य{पुं;1;एक(अग्2;ण्यत्;भ्वादिः)}/अङ्ग्य{पुं;1;एक(अन्ज्1;ण्यत्;रुधादिः)}	अङ्ग्य{पुं;1;एक(अग्2;ण्यत्;भ्वादिः)}	कर्ता,5.1	कर्ता,5.1	N1		
8.1	धूप-	6.1	धूप-कुङ्कुम-यौवनैः	धूप	धूप	इतरेतर-द्वन्द्वः,8.3	इतरेतर-द्वन्द्वः,8.3	CP	धूप-	धूप-
8.2	कुङ्कुम-	6.2	--	कुङ्कुम	कुङ्कुम	इतरेतर-द्वन्द्वः,8.3	इतरेतर-द्वन्द्वः,8.3	CP	कुङ्कुम-	कुङ्कुम-
8.3	यौवनैः	6.3	--	यौवन{नपुं;3;बहु}/यौवन{पुं;3;बहु}	यौवन{नपुं;3;बहु}	हेतुः,5.1	हेतुः,5.1	N3	यौवन_से	यौवन_से
9.1	.	9.1	-	-	-	-	-	FS		
