index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ऋत्वोः	1.1	ऋत्वोः	ऋतु{पुं;6;द्वि}/ऋतु{पुं;7;द्वि}	ऋतु{पुं;6;द्वि}	षष्ठीसम्बन्धः,2.4	षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,2.4	N6	ऋतुओं_का	ऋतुओं_का
2.1	अन्त्य-	2.1	अन्य-आदि-सप्ताहौ	अन्त्य-	अन्त्य-	इतरेतर-द्वन्द्वः,2.2	इतरेतर-द्वन्द्वः,2.2	CP	अन्यादि-	अन्यादि-
2.2	आदि-	2.2	--	आदि-	आदि-	कर्मधारयः,2.4	कर्मधारयः,2.4	CP		
2.3	सप्त	2.3	--	सप्त	सप्त	समाहार-द्विगुः,2.4	समाहार-द्विगुः,2.4	CP	सप्ताह	सप्ताह
2.4	अहौ	2.4	--	अह{पुं;1;द्वि}/अह{पुं;2;द्वि}	अह{पुं;1;द्वि}	कर्म,5.1	कर्म,5.1#कर्मसमानाधिकरणम्,5.1	N1	सप्ताह	सप्ताह
3.1	ऋतु-	3.1	ऋतु-सन्धिः	ऋतु	ऋतु	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP		
3.2	सन्धिः	3.2	--	सन्धि{पुं;1;एक}	सन्धि{पुं;1;एक}	कर्मसमानाधिकरणम्,5.1	कर्म,5.1#कर्मसमानाधिकरणम्,5.1	N1		
4.1	इति	4.1	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,3.2	वाक्यकर्म_द्योतकः,5.1#सम्बन्धः,3.2	NA	ऐसा	ऐसा
5.1	स्मृतः	5.1	स्मृतः	स्मृत{पुं;1;एक(स्मृ1;क्त;भ्वादिः)}	स्मृत{पुं;1;एक(स्मृ1;क्त;भ्वादिः)}			N1	याद_कर	याद_कर
6.1	तत्र	6.1	तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,9.1	देशाधिकरणम्,9.1#देशाधिकरणम्,10.1	NA	वहाँ	वहाँ
7.1	पूर्वः	8.1	पूर्वः	पूर्व{पुं;1;एक}/पूर्व{सर्वनाम;पुं;1;एक}	पूर्व{पुं;1;एक}	विशेषणम्,8.1	देशाधिकरणम्_उप,16.1#देशाधिकरणम्_उप,10.1#देशाधिकरणम्_उप,9.1#विशेषणम्,11.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#कर्म,10.1#कर्म,9.1	N1	पूर्व	पूर्व
8.1	विधिः	9.1	विधिः	विधि{पुं;1;एक}	विधि{पुं;1;एक}	कर्म,9.1	कर्म,10.1#कर्म,9.1	N1	विधि	विधि
9.1	त्याज्यः	10.1	त्याज्यः	त्याज्य{पुं;1;एक(त्यज्1;ण्यत्;भ्वादिः)}	त्याज्य{पुं;1;एक(त्यज्1;ण्यत्;भ्वादिः)}			N1	त्याज्य	त्याज्य
10.1	सेवनीयः	11.1	सेवनीयः	सेवनीय{पुं;1;एक(सेव्1;अनीयर्;भ्वादिः)}/सेवनीय{पुं;1;एक(षिव्1;अनीयर्;दिवादिः)}	सेवनीय{पुं;1;एक(सेव्1;अनीयर्;भ्वादिः)}			N1	सेवा_के_योग्य	सेवा_के_योग्य
11.1	अपरः	12.1	अपरः	अपर{पुं;1;एक}/अपर{सर्वनाम;पुं;1;एक}	अपर{पुं;1;एक}	कर्म,10.1	विशेषणम्,10.1#कर्म,10.1	N1	दूसरा	दूसरा
12.1	क्रमात्	7.1	क्रमात्	क्रम{पुं;5;एक}	क्रम{पुं;5;एक}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,19.1#क्रियाविशेषणम्,9.1	N5	क्रम_से	क्रम_से
13.1	अ-	16.1	अ-स-आत्म्य-जाः	अ-	अ-	नञ्-तत्पुरुषः,13.3	नञ्-तत्पुरुषः,13.3	CP		
13.2	स-	16.2	--	स-	स-	अव्ययीभावः,13.3	अव्ययीभावः,13.3	CP		
13.3	आत्त्म्य-	16.3	--	आत्म्य-	आत्म्य-	उपपद-तत्पुरुषः,13.4	उपपद-तत्पुरुषः,13.4	CP		
13.4	जाः	16.4	--	जाः{स्त्री;1;बहु}	जाः{स्त्री;1;बहु}	विशेषणम्,15.1	विशेषणम्,15.1	N1		
14.1	हि	13.1	हि	हि{अव्य}	हि{अव्य}	कारण_द्योतकः,16.1	सम्बन्धः,16.1#सम्बन्धः,10.1#सम्बन्धः,5.1#कारण_द्योतकः,16.1	NA	हि	हि
15.1	रोगाः	17.1	रोगाः	रोग{पुं;1;बहु}/रोग{पुं;8;बहु}	रोग{पुं;1;बहु}	कर्ता,16.1	कर्ता_बे_वेर्ब्स्,16.1#कर्ता,16.1	N1	रोग	रोग
16.1	स्युः	18.1	स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,15.1	-	KP	होयें	होयें
17.1	सहसा	14.1	सहसा	सहसा{अव्य}	सहसा{अव्य}	क्रियाविशेषणम्,16.1	क्रियाविशेषणम्,16.1	NA	अचानक	अचानक
18.1	त्याग-	15.1	त्याग-शीलनात्	त्याग	त्याग	समाहार-द्वन्द्वः,18.2	समाहार-द्वन्द्वः,18.2	CP		
18.2	शीलनात्	15.2	--	शीलन{नपुं;5;एक}	शीलन{नपुं;5;एक}	हेतुः,16.1	हेतुः,16.1	N5		
