index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अनृजुः		अनृजुः	अनृजु{पुं;1;एक}	अनृजु{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1		
2.1	क्षवथु-		क्षवथु-उद्गार-कास-स्वप्न-अन्न-मैथुनम्	क्षवथु	क्षवथु	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	क्षवथु-	क्षवथु-
2.2	उद्गार-		--	उद्गार(उत्_गॄ1;घञ्;तुदादिः)	उद्गार(उत्_गॄ1;घञ्;तुदादिः)	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP		
2.3	कास-		--	कास	कास	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	कास-	कास-
2.4	स्वप्न-		--	स्वप्न	स्वप्न	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	स्वप्न-	स्वप्न-
2.5	अन्न-		--	अन्न	अन्न	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	अन्न-	अन्न-
2.6	मैथुनम्		--	मैथुन{पुं;2;एक}/मैथुन{नपुं;1;एक}/मैथुन{नपुं;2;एक}	मैथुन{पुं;2;एक}	कर्म,3.1	कर्म,3.1#कर्ता,3.1	N2	जुडा_हुआ	जुडा_हुआ
3.1	(त्यजेत्)		त्यजेत्	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP		
4.1	.		.	-	-	-	-	FS	-	-
