index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तदा	2.1	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	तब	तब
2.1	हि	1.1	हि	हि{अव्य}	हि{अव्य}	कारण_द्योतकः,8.1	सम्बन्धः,1.1#कारण_द्योतकः,8.1	NA	हि	हि
3.1	शीतम्	3.1	शीतम्	शीत{पुं;2;एक}/शीत{नपुं;1;एक}/शीत{नपुं;2;एक}	शीत{नपुं;1;एक}	समुच्चितः,5.1	विशेषणम्,5.1#विशेषणम्,4.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,8.1	N1	ठंडा	ठंडा
4.1	अधिकम्	7.1	अधिकं	अधिक{पुं;2;एक}/अधिक{नपुं;1;एक}/अधिक{नपुं;2;एक}	अधिक{नपुं;1;एक}	क्रियाविशेषणम्,8.1	विशेषणम्,5.1#तीव्रतादर्शी,5.1#सुप्_समुच्चितः,5.1#क्रियाविशेषणम्,8.1#विशेषणम्,3.1	N1	अधिक	अधिक
5.1	रौक्ष्यम्	5.1	रौक्ष्यं	रौक्ष्य{नपुं;1;एक}/रौक्ष्य{नपुं;2;एक}	रौक्ष्य{नपुं;1;एक}	कर्ता,8.1	कर्ता_बे_वेर्ब्स्,8.1	N1	कठोरता	कठोरता
6.1	च	6.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	च2	च2
7.1	आदान-	4.1	आदान-काल-जम्	आदान	आदान	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP		
7.2	काल-	4.2	--	काल	काल	उपपद-तत्पुरुषः,7.3	उपपद-तत्पुरुषः,7.3	CP		
7.3	जम्	4.3	--	ज{नपुं;1;एक}	ज{नपुं;1;एक}	विशेषणम्,5.1	कर्ता_बे_वेर्ब्स्,8.1,8.1#विशेषणम्,5.1	N1		
8.1	(भवति)	8.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.3	-	KP	होती_है	होती_है
9.1	.	9.1	.	-	-	-	-	FS		
