index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बिभेति		बिभेति	भी1{कर्तरि;लट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	भी1{कर्तरि;लट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	अन्वाचितः,9.1	अन्वाचितः,9.1	KP	डरता_है	डरता_है
2.1	दुर्बलः		दुर्बलः	दुर्बल{पुं;1;एक}	दुर्बल{पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	कमजोर	कमजोर
3.1	अभीक्ष्णम्		अभीक्ष्णम्	अभीक्ष्णम्{अव्य}	अभीक्ष्णम्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	अभीक्ष्णम्	अभीक्ष्णम्
4.1	ध्यायति		ध्यायति	ध्यै1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/ध्यायत्{पुं;7;एक(ध्यै1;शतृ_लट्;भ्वादिः)}/ध्यायत्{नपुं;7;एक(ध्यै1;शतृ_लट्;भ्वादिः)}	ध्यै1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अन्वाचितः,9.1	अन्वाचितः,9.1	KP	ध्यान_करता_है	ध्यान_करता_है
5.1	व्यथित-		व्यथित-इन्द्रियः	व्यथित(व्यथ्1;क्त;भ्वादिः)	व्यथित(व्यथ्1;क्त;भ्वादिः)	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP		
5.2	इन्द्रियः		--	इन्द्रिय{पुं;1;एक}	इन्द्रिय{पुं;1;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N1	इन्द्रिय	इन्द्रिय
6.1	दुःच्छायः		दुःच्छायः	दुःच्छाय{पुं;1;एक}	दुःच्छाय{पुं;1;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N1		
7.1	दुर्मनाः		दुर्मनाः	दुर्मनस्{पुं;1;एक}	दुर्मनस्{पुं;1;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N1	खिन्नमनस्क	खिन्नमनस्क
8.1	रूक्षः		रूक्षः	रूक्ष{पुं;1;एक}	रूक्ष{पुं;1;एक}	कर्ता,9.1	सुप्_समुच्चितः,10.1#कर्ता_बे_वेर्ब्स्,9.1	N1	कठोर	कठोर
9.1	भवेत्		भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	हो	हो
10.1	क्षामः		क्षामः	क्षाम{पुं;1;एक}	क्षाम{पुं;1;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N1	दुबला	दुबला
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,10.1#समुच्चय_द्योतकः,4.1#सम्बन्धः,10.1#समुच्चय_द्योतकः,8.1	NA	और	और
12.1	तत्-		तत्-क्षये	तत्	तत्	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	तत्-	तत्-
12.2	क्षये		--	क्षय{नपुं;1;द्वि}/क्षय{नपुं;2;द्वि}/क्षय{नपुं;8;द्वि}/क्षय{पुं;7;एक}/क्षय{नपुं;7;एक}/क्षि{पुं;4;एक}/क्षया{स्त्री;8;एक}/क्षया{स्त्री;8;द्वि}/क्षया{स्त्री;1;द्वि}/क्षया{स्त्री;2;द्वि}	क्षय{नपुं;7;एक}	भावलक्षणसप्तमी,9.1	भावलक्षणसप्तमी,9.1	N7	क्षय	क्षय
