index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	रोगम्		रोगं	रोग{पुं;2;एक}	रोग{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	रोग_की	रोग_की
2.1	निदान-		निदान-प्राक्-रूप-लक्षण-उपशय-आप्तिभिः	निदान	निदान	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	निदान-	निदान-
2.2	प्राक्-		--	प्राश्	प्राश्	केवल-समासः,2.3	केवल-समासः,2.3	CP	प्राक्-	प्राक्-
2.3	रूप-		--	रूप	रूप	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	रूप-	रूप-
2.4	लक्षण-		--	लक्षण(लक्ष्1;ल्युट्;चुरादिः)}/लक्षण(लक्ष्2{ल्युट्;चुरादिः)	लक्षण(लक्ष्1;ल्युट्;चुरादिः)	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP		
2.5	उपशय-		--	उपशय	उपशय	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	उपशय-	उपशय-
2.6	आप्तिभिः		--	आप्ति{स्त्री;3;बहु}/आप्ति{नपुं;3;बहु}/आप्ति{पुं;3;बहु}	आप्ति{स्त्री;3;बहु}	करणम्,3.1	हेतुः,3.1#करणम्,3.1	N3	आप्तियों_से	आप्तियों_से
3.1	(परीक्षेत)		(परीक्षेत)	परि_ईक्ष्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	परि_ईक्ष्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP	परीक्षा_करे	परीक्षा_करे
4.1	.		.	-	-	-	-	FS	-	-
