index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	श्लेष्मा		श्लेष्मा	श्लेष्मन्{पुं;1;एक}	श्लेष्मन्{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	कफ	कफ
2.1	स्थिरत्व-		स्थिरत्व-स्निग्धत्व-सन्धि-बन्ध-क्षमा-आदिभिः	स्थिर{त्व}/स्थिरत्व	स्थिर{त्व}	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	स्थिरत्व-	स्थिरत्व-
2.2	स्निग्धत्व-		--	स्निग्धत्व	स्निग्धत्व	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	स्निग्धत्व-	स्निग्धत्व-
2.3	सन्धि-		--	सन्धि	सन्धि	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	सन्धि-	सन्धि-
2.4	बन्ध-		--	बन्ध	बन्ध	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	बन्ध-	बन्ध-
2.5	क्षमा-		--	क्षमा	क्षमा	षष्ठी-बहुव्रीहिः,2.6	षष्ठी-बहुव्रीहिः,2.6	CP	क्षमा-	क्षमा-
2.6	आदिभिः		--	आदि{पुं;3;बहु}/आदि{नपुं;3;बहु}/आदि{स्त्री;3;बहु}	आदि{पुं;3;बहु}	हेतुः,3.1	हेतुः,3.1	N3	पहेलों_से	पहेलों_से
3.1	(अनुगृह्णाति)		अनुगृह्णाति	अनु_ग्रह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	अनु_ग्रह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	अभिहित_कर्ता,1.1	-	KP	कृपा_करता_है	कृपा_करता_है
4.1	.		.	-	-	-	-	FS	-	-
