index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	त्रिधा		त्रिधा	त्रि{अव्य;धा}	त्रि{अव्य;धा}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	NA		
2.1	विपाकः		विपाकः	विपाक{पुं;1;एक}	विपाक{पुं;1;एक}	कर्ता,5.1	कर्ता_बे_वेर्ब्स्,5.1	N1	खाना_पकाना	खाना_पकाना
3.1	द्रव्यस्य		द्रव्यस्य	द्रव्य{नपुं;6;एक}/द्रव्य{पुं;6;एक}	द्रव्य{नपुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,4.4#षष्ठीसम्बन्धः,2.1	N6	द्रव्य_का	द्रव्य_का
4.1	स्वादु-		स्वादु-अम्ल-कटुक-आत्मकः	स्वादु	स्वादु	इतरेतर-द्वन्द्वः,4.3	इतरेतर-द्वन्द्वः,4.3	CP	स्वादु-	स्वादु-
4.2	अम्ल-		--	अम्ल	अम्ल	इतरेतर-द्वन्द्वः,4.3	इतरेतर-द्वन्द्वः,4.3	CP	अम्ल-	अम्ल-
4.3	कटुक-		--	कटुक	कटुक	षष्ठी-बहुव्रीहिः,4.4	षष्ठी-बहुव्रीहिः,4.4	CP	कटुक-	कटुक-
4.4	आत्मकः		--	आत्मक{पुं;1;एक}	आत्मक{पुं;1;एक}	घटकः,1.1	घटकः,1.1#कर्ता_बे_वेर्ब्स्,5.1	N1	आत्मक	आत्मक
5.1	(अस्ति)		(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.1	-	KP	है	है
6.1	.		.	-	-	-	-	FS	-	-
