index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मांस-	4.1	मांस-अद-मांसम्	मांस	मांस	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP		
1.2	अद-	4.2	--	अद	अद	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP		
1.3	मांसम्	4.3	--	मांस{पुं;2;एक}/मांस{नपुं;1;एक}/मांस{नपुं;2;एक}	मांस{नपुं;1;एक}	कर्ता,6.1	कर्ता_बे_वेर्ब्स्,6.1	N1	अमांस	अमांस
2.1	मांसेन	2.1	मांसेन	मांस{नपुं;3;एक}	मांस{नपुं;3;एक}	करणम्,3.1	हेतुः,6.1#हेतुः,4.1#करणम्,6.1#करणम्,3.1	N3	मांस_से	मांस_से
3.1	सम्भृतत्वात्	3.1	सम्भृतत्वात्	सम्भृतत्व{नपुं;5;एक(सम्_भृ1;क्त;भ्वादिः)}	सम्भृतत्व{नपुं;5;एक(सम्_भृ1;क्त;भ्वादिः)}	हेतुः,6.1	हेतुः,6.1	N5		
4.1	विशेषतः	1.1	विशेषतः	विशेषतः{अव्य}/वि_शिष्3{कर्तरि{लट्;प्र;द्वि;परस्मैपदी;चुरादिः}	विशेषतः{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	विशेषतः	विशेषतः
5.1	देह-	5.1	देह-बृहत्त्व-कृत्	देह	देह	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	देह-	देह-
5.2	बृहत्त्व-	5.2	--	बृहत्{त्व}	बृहत्{त्व}	उपपद_तत्पुरुषः,5.3	उपपद_तत्पुरुषः,5.3	CP	बृहत्त्व-	बृहत्त्व-
5.3	कृत्	5.3	--	कृत्{पुं;1;एक}	कृत्{पुं;1;एक}	विधेय_विशेषणम्,1.3	विधेय_विशेषणम्,1.3	N1	कृत्	कृत्
6.1	(अस्ति)	6.1	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	है	है
7.1	.	7.1	.	-	-	-	-	FS	-	-
