index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	व्याने		व्याने	व्यान{पुं;7;एक}	व्यान{पुं;7;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N7	व्यान_में	व्यान_में
2.1	अन्ते		अन्ते	अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;7;एक}	अन्त{पुं;7;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N7	अन्त_में	अन्त_में
3.1	प्रातराशस्य		प्रातराशस्य	प्रातराश{पुं;6;एक}	प्रातराश{पुं;6;एक}	समुच्चितः,4.1	समुच्चितः,4.1	N6	प्रातराश_के	प्रातराश_के
4.1	सायमाशस्य		सायमाशस्य	सायमाश{पुं;6;एक}	सायमाश{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6		
5.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	तो	तो
6.1	उत्तरे		उत्तरे	उत्तर{सर्वनाम;पुं;1;बहु}/उत्तर{सर्वनाम;नपुं;1;द्वि}/उत्तर{सर्वनाम;नपुं;2;द्वि}/उत्तरा{सर्वनाम;स्त्री;1;द्वि}/उत्तरा{सर्वनाम;स्त्री;2;द्वि}/उत्तरा{स्त्री;8;एक}/उत्तर{पुं;7;एक}/उत्तर{नपुं;7;एक}/उत्तर{सर्वनाम;पुं;7;एक}/उत्तर{सर्वनाम;नपुं;7;एक}	उत्तर{पुं;7;एक}	अधिकरणम्,8.1	देशाधिकरणम्_उप,8.1#अधिकरणम्,8.1#कर्म,8.1	N7	उत्तर_में	उत्तर_में
7.1	(भेषजम्)		(भेषजम्)	भेषज{पुं;2;एक}/भेषज{नपुं;1;एक}/भेषज{नपुं;2;एक}	भेषज{नपुं;1;एक}	कर्म,8.1	कर्म,8.1	N1	औषधि	औषधि
8.1	(इष्यते)		(इष्यते)	इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/इष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तुदादिः}/इष्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}/इष्यत्{पुं;4;एक(इष्1;शतृ_लट्;दिवादिः)}/इष्यत्{नपुं;4;एक(इष्1;शतृ_लट्;दिवादिः)}	इष्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}	अभिहित_कर्म,7.1;सकर्मक	अभिहित_कर्म,7.1;सकर्मक	KP	जाई_जाती_है	जाई_जाती_है
9.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	-	-
10.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	NA		
										
