index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तेषु	2.1	तेषु	तद्{सर्वनाम;पुं;7;बहु}/तद्{सर्वनाम;नपुं;7;बहु}	तद्{सर्वनाम;पुं;7;बहु}	विशेषणम्,3.3	विशेषणम्,3.3	N7	उनमें	उनमें
2.1	इति	1.1	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ऐसा	ऐसा
3.1	अन्यः-	3.1	अन्यः-अन्य-दूषिषु	अन्यः	अन्यः	इतरेतर-द्वन्द्वः,3.2	इतरेतर-द्वन्द्वः,3.2	CP		
3.2	अन्य-	3.2	--	अन्य	अन्य	उपपद-तत्पुरुषः,3.3	उपपद-तत्पुरुषः,3.3	CP		
3.3	दूषिषु	3.3	--	दूषि{स्त्री;7;बहु}	दूषि{स्त्री;7;बहु}	कर्ता,4.1	अधिकरणम्,5.1#कर्ता,4.1	N7		
4.1	(सत्सु)	4.1	(सत्सु)	सत्{पुं;7;बहु}/सत्{पुं;7;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;7;बहु(अस्2;शतृ_लट्;अदादिः)}	सत्{पुं;7;बहु(अस्2;शतृ_लट्;अदादिः)}	भावलक्षणसप्तमी_समानकालः,5.1	भावलक्षणसप्तमी_समानकालः,5.1#अधिकरणम्,5.1	N7		
5.1	भजेत्	13.1	भजेत्	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}			KP	भजे	भजे
6.1	साधारणम्	5.1	साधारणम्	साधारण{पुं;2;एक}/साधारण{नपुं;1;एक}/साधारण{नपुं;2;एक}	साधारण{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,9.1#विशेषणम्,11.1	N1	साधारण_को	साधारण_को
7.1	सर्वम्	12.1	सर्वम्	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;पुं;2;एक}	कर्म,5.1	विशेषणम्,6.1#विशेषणम्,12.1#विशेषणम्,11.1#कर्म,5.1	N2	सब_को	सब_को
8.1	ऊष्मणः	6.1	ऊष्मणः	ऊष्मन्{पुं;2;बहु}/ऊष्मन्{पुं;5;एक}/ऊष्मन्{पुं;6;एक}	ऊष्मन्{पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,9.1	N6	गर्मियों_को	गर्मियों_को
9.1	तेजनम्	7.1	तेजनं	तेजन{नपुं;1;एक(तिज्;ल्युट्;चुरादिः)}/तेजन{नपुं;2;एक(तिज्;ल्युट्;चुरादिः)}	तेजन{नपुं;1;एक(तिज्;ल्युट्;चुरादिः)}	कर्ता,13.1	कर्ता,13.1	N1		
10.1	च	8.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	और	और
11.1	यत्	9.1	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;1;एक}	कर्ता,13.1;नित्य_सम्बन्धः,12.1	विशेषणम्,9.1#कर्ता,13.1	N1	कि	कि
12.1	(तत्)	11.1	(तत्)	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	वह	वह
13.1	(भवति)	10.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}			KP		
14.1	.	14.1	.	-	-	-	-	FS	भजे	भजे
