index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अति-		अति-स्त्री-कामताम्	अति-	अति-	अव्ययीभावः,1.2	अव्ययीभावः,1.2	CP	अति-	अति-
1.2	स्त्री-		-	स्त्री-	स्त्री-	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	स्त्री-	स्त्री-
1.3	कामताम्		-	काम{तल्;स्त्री;2;एक}	काम{तल्;स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2	काम_को	काम_को
2.1	वृद्धम्		वृद्धम्	वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{नपुं;2;एक}	वृद्ध{नपुं;2;एक}	समुच्चितः,1.3	विशेषणम्,3.1#कर्म,7.1#कर्ता,7.1#समुच्चितः,3.1#समुच्चितः,1.3	N2	वृद्ध	वृद्ध
3.1	शुक्रम्		शुक्रम्	शुक्र{नपुं;1;एक}/शुक्र{नपुं;2;एक}	शुक्र{नपुं;2;एक}	कर्ता,7.1	कर्म,7.1#कर्ता,7.1	N1	शुक्र	शुक्र
4.1	शुक्राश्मरीम्		शुक्राश्मरीम्	शुक्राश्मरी{स्त्री;2;एक}	शुक्राश्मरी{स्त्री;2;एक}	समुच्चितः,1.3	समुच्चितः,3.1#समुच्चितः,1.3	N2		
5.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और	और
6.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,5.1#सम्बन्धः,4.1	NA	भी	भी
7.1	कुर्यात्		कुर्यात्	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	करे	करे
