index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मांस-		मांस-वृद्धि-भवान्	मांस	मांस	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	मांस-	मांस-
1.2	वृद्धि-		--	वृद्धि	वृद्धि	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP	वृद्धि-	वृद्धि-
1.3	भवान्		--	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भव{पुं;2;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N2	संसार	संसार
2.1	रोगान्		रोगान्	रोग{पुं;2;बहु}	रोग{पुं;2;बहु}	कर्म,4.1	कर्म,4.1	N2	रोगों_को	रोगों_को
3.1	शस्त्र-		शस्त्र-क्षार-अग्नि-कर्मभिः	शस्त्र	शस्त्र	इतरेतर-द्वन्द्वः,3.3	इतरेतर-द्वन्द्वः,3.3	CP	शस्त्र-	शस्त्र-
3.2	क्षार-		--	क्षार	क्षार	इतरेतर-द्वन्द्वः,3.3	इतरेतर-द्वन्द्वः,3.3	CP	क्षार-	क्षार-
3.3	अग्नि-		--	अग्नि	अग्नि	षष्ठी-तत्पुरुषः,3.4	षष्ठी-तत्पुरुषः,3.4	CP	अग्नि-	अग्नि-
3.4	कर्मभिः		--	कर्मन्{नपुं;3;बहु}/कर्मन्{पुं;3;बहु}	कर्मन्{नपुं;3;बहु}	करणम्,4.1	करणम्,4.1	N3	कर्मों_से	कर्मों_से
4.1	(उपक्रमेत)		(उपक्रमेत)	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP		
5.1	.		.	-	-	-	-	FS	-	-
