index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मूत्रे		मूत्रे	मूत्र{नपुं;1;द्वि}/मूत्र{नपुं;2;द्वि}/मूत्र{नपुं;8;द्वि}/मूत्र{नपुं;7;एक}	मूत्र{नपुं;7;एक}	अधिकरणम्,3.1	अधिकरणम्,3.1	N7	मूत्र	मूत्र
2.1	अल्पम्		अल्पम्	अल्प{पुं;2;एक}/अल्प{नपुं;1;एक}/अल्प{नपुं;2;एक}	अल्प{पुं;2;एक}	घटकः,1.1	विशेषणम्,6.2#विशेषणम्,5.1#क्रियाविशेषणम्,3.1#घटकः,1.1	N2	अल्प_को	अल्प_को
3.1	मूत्रयेत्		मूत्रयेत्	मूत्रय{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;चुरादिः}	मूत्रय{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;चुरादिः}	-	-	KP		
4.1	कृच्छ्रात्		कृच्छ्रात्	कृच्छ्र{पुं;5;एक}/कृच्छ्र{नपुं;5;एक}	कृच्छ्र{पुं;5;एक}	क्रियाविशेषणम्,3.1	क्रियाविशेषणम्,3.1	N5	कृच्छ्र_से	कृच्छ्र_से
5.1	विवर्णम्		विवर्णम्	विवर्ण{पुं;2;एक}/विवर्ण{नपुं;1;एक}/विवर्ण{नपुं;2;एक}	विवर्ण{पुं;2;एक}	घटकः,1.1	विशेषणम्,6.2#घटकः,1.1	N2	बिना_रंग_के_को	बिना_रंग_के_को
6.1	स-		स-अस्रम्	स	स	अव्ययीभावः,6.2	अव्ययीभावः,6.2	CP	स-	स-
6.2	अस्रम्		--	अस्र{पुं;2;एक}/अस्र{नपुं;1;एक}/अस्र{नपुं;2;एक}	अस्र{पुं;2;एक}	घटकः,1.1	कर्म,3.1#घटकः,1.1	N2	अस्र_को	अस्र_को
7.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA	ही	ही
8.1	वा		वा	वा{अव्य}	वा{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA	वा	वा
9.1	.		.	-	-	-	-	FS	-	-
