index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,2.1	NA	नहीं	नहीं
2.1	अद्यात्		अद्यात्	अद्2{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}/अद्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अद्2{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1	-	KP	खाये	खाये
3.1	अ-		अ-जीर्ण-वमथु-श्वास-कास-ज्वर-अर्दिती	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	CP	अ-	अ-
3.2	जीर्ण-		--	जीर्ण	जीर्ण	इतरेतर-द्वन्द्वः,3.7	इतरेतर-द्वन्द्वः,3.7	CP	जीर्ण-	जीर्ण-
3.3	वमथु-		--	वमथु	वमथु	इतरेतर-द्वन्द्वः,3.7	इतरेतर-द्वन्द्वः,3.7	CP	वमथु-	वमथु-
3.4	श्वास-		--	श्वास	श्वास	इतरेतर-द्वन्द्वः,3.7	इतरेतर-द्वन्द्वः,3.7	CP	श्वास-	श्वास-
3.5	कास-		--	कास	कास	इतरेतर-द्वन्द्वः,3.7	इतरेतर-द्वन्द्वः,3.7	CP	कास-	कास-
3.6	ज्वर-		--	ज्वर	ज्वर	इतरेतर-द्वन्द्वः,3.7	इतरेतर-द्वन्द्वः,3.7	CP	ज्वर-	ज्वर-
3.7	अर्दिती		--	अर्दितिन्{पुं;1;एक}	अर्दितिन्{पुं;1;एक}	समुच्चितः,4.8	समुच्चितः,4.8	N1	-	-
4.1	तृष्णा-		तृष्णा-आस्य-पाक-हृद्-नेत्र-शिरः-कर्ण-आमयी	तृष्णा	तृष्णा	इतरेतर-द्वन्द्वः,4.8	इतरेतर-द्वन्द्वः,4.8	CP	तृष्णा-	तृष्णा-
4.2	आस्य-		--	आस्य(अस्1;ण्यत्;भ्वादिः)}/आस्य(अस्3{ण्यत्;दिवादिः)}/आस्य(आस्1{ण्यत्;अदादिः)	आस्य(अस्1;ण्यत्;भ्वादिः)	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP		
4.3	पाक-		--	पाक	पाक	इतरेतर-द्वन्द्वः,4.8	इतरेतर-द्वन्द्वः,4.8	CP	पाक-	पाक-
4.4	हृद्-		--	हृद्}/हृदय	हृद्	इतरेतर-द्वन्द्वः,4.7	इतरेतर-द्वन्द्वः,4.7	CP	हृद्-	हृद्-
4.5	नेत्र-		--	नेत्र	नेत्र	इतरेतर-द्वन्द्वः,4.7	इतरेतर-द्वन्द्वः,4.7	CP	नेत्र-	नेत्र-
4.6	शिरः-		--	शिरस्	शिरस्	इतरेतर-द्वन्द्वः,4.7	इतरेतर-द्वन्द्वः,4.7	CP	शिरः-	शिरः-
4.7	कर्ण-		--	कर्ण	कर्ण	षष्ठी-तत्पुरुषः,4.8	षष्ठी-तत्पुरुषः,4.8	CP	कर्ण-	कर्ण-
4.8	आमयी		--	आमयिन्{पुं;1;एक}	आमयिन्{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	-	-
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.8	सम्बन्धः,4.2#समुच्चय_द्योतकः,4.8	NA	और	और
6.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,2.1	कर्म,4.2#कर्म,2.1#कर्ता,2.1	N2	वह	वह
7.1	.		.	-	-	-	-	FS	-	-
