index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बृंहणम्	4.1	बृंहणं	बृंहण{नपुं;1;एक}/बृंहण{नपुं;2;एक}	बृंहण{नपुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	चिघांडने_का_शब्द	चिघांडने_का_शब्द
2.1	शमनम्	5.1	शमनं	शमन{पुं;2;एक}/शमन{नपुं;1;एक}/शमन{नपुं;2;एक}/शमन{नपुं;1;एक(शम्1;णिच्;ल्युट्;दिवादिः)}	शमन{नपुं;1;एक(शम्1;णिच्;ल्युट्;दिवादिः)}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,1.1	N1	शान्त_को	शान्त_को
3.1	तु	6.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	तो	तो
4.1	एव	7.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	ही
5.1	वायोः	1.1	वायोः	वायु{पुं;5;एक}/वायु{पुं;6;एक}	वायु{पुं;6;एक}	समुच्चितः,6.2	सुप्_समुच्चितः,6.2#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1	N6	हवा_का	हवा_का
6.1	पित्त-	2.1	पित्त-अनिलस्य	पित्त	पित्त	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	पित्त-	पित्त-
6.2	अनिलस्य	2.2	--	अनिल{पुं;6;एक}/अनिल{नपुं;6;एक}	अनिल{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1#विशेषणम्,5.1	N6	वायु	वायु
7.1	च	3.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	समुच्चय_द्योतकः,6.2#सम्बन्धः,6.2	NA	च1	च1
8.1	(भवति)	8.1	(भवति)	भू{कर्तरि;लट्;प्र;एक;परस्मैपद;भ्वादिः}	भू{कर्तरि;लट्;प्र;एक;परस्मैपद;भ्वादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP		
9.1	-	9.1	-	-	-	-	-	FS	-	-
