index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यव-	4.1	यव-गोधूमम्	यव	यव	समाहार-द्वन्द्वः,1.2	समाहार-द्वन्द्वः,1.2	CP	यव-	यव-
1.2	गोधूमम्	4.2	--	गोधूम{पुं;2;एक}/गोधूम{नपुं;1;एक}/गोधूम{नपुं;2;एक}	गोधूम{नपुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	गेहूँ	गेहूँ
2.1	उभयोः	1.1	उभयोः	उभा{सर्वनाम;स्त्री;6;द्वि}/उभ{सर्वनाम;पुं;6;द्वि}/उभ{सर्वनाम;नपुं;6;द्वि}/उभा{सर्वनाम;स्त्री;7;द्वि}/उभ{सर्वनाम;पुं;7;द्वि}/उभ{सर्वनाम;नपुं;7;द्वि}	उभ{सर्वनाम;पुं;7;द्वि}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	उभाका	उभाका
3.1	तत्	2.1	तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2	N1	तद्-	तद्-
4.1	योग्य-	3.1	योग्य-अ-हित-कल्पनम्	योग्य	योग्य	इतरेतर-द्वन्द्वः,4.2	इतरेतर-द्वन्द्वः,4.2	CP	योग्य-	योग्य-
4.2	आहित-	3.2	--	हित(धा1;क्त;जुहोत्यादिः)}/हित(हि1{क्त;स्वादिः)	हित(धा1;क्त;जुहोत्यादिः)	बहुव्रीहिः,4.3	बहुव्रीहिः,4.3	CP		
4.3	कल्पनम्	3.3	--	कल्पन{नपुं;1;एक(कृप्1;ल्युट्;भ्वादिः)}/कल्पन{नपुं;2;एक(कृप्1;ल्युट्;भ्वादिः)}/कल्पन{पुं;2;एक}/कल्पन{नपुं;1;एक}	कल्पन{नपुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2	N1		
5.1	(हितम्)	5.1	हितम्	हित{पुं;2;एक(धा1;क्त;जुहोत्यादिः)}/हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)}/हित{नपुं;2;एक(धा1;क्त;जुहोत्यादिः)}/हित{पुं;2;एक(हि1;क्त;स्वादिः)}/हित{नपुं;1;एक(हि1;क्त;स्वादिः)}/हित{नपुं;2;एक(हि1;क्त;स्वादिः)}	हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)}	-	-	N1	हित	हित
6.1	.	6.1	.	-	-	-	-	FS	-	-
										
