index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	एकः	2.1	एकः	एक{संख्येयम्;पुं;1;एक}	एक{संख्येयम्;पुं;1;एक}	कर्ता,4.1	विशेषणम्,5.1#विशेषणम्,2.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1	N1	एक	एक
2.1	सन्तर्पणः	3.1	सन्तर्पणः	सन्तर्पण{पुं;1;एक}	सन्तर्पण{पुं;1;एक}	विधेय_विशेषणम्,1.1	विशेषणम्,5.1#विधेय_विशेषणम्,1.1#विशेषणम्,1.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1	N1	मिष्टान्न	मिष्टान्न
3.1	तत्र	1.1	तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,4.1	देशाधिकरणम्,8.1#देशाधिकरणम्,4.1	NA	वहाँ	वहाँ
4.1	(भवति)	4.1	भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}		विशेषणम्,8.1#समुच्चितः,8.1	KP	होता_है	होता_है
5.1	द्वितीयः	5.1	द्वितीयः	द्वितीय{पुं;1;एक}/द्वितीय{पुं;1;एक}	द्वितीय{पुं;1;एक}	कर्ता,8.1	विशेषणम्,2.1#विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1#विशेषणम्,7.1	N1	दूसरा	दूसरा
6.1	च	7.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,5.1#समुच्चय_द्योतकः,8.1#सम्बन्धः,5.1	NA	च2	च2
7.1	अपतर्पणः	6.1	अपतर्पणः	अपतर्पण{पुं;1;एक}	अपतर्पण{पुं;1;एक}	विधेय_विशेषणम्,5.1	कर्ता,8.1#विधेय_विशेषणम्,5.1	N1		
8.1	(भवति)	8.1	भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	समुच्चितः,4.1	समुच्चितः,4.1	KP	होता_है	होता_है
9.1	.	9.1	.	-	-	-	-	FS	-	-
