index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,8.1#प्रतिषेधः,2.1	NA		
2.1	पीडयेत्		पीडयेत्	पीड्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}/पीड्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	पीड्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	-	-	KP	पीडा_नहीं_दे	पीडा_नहीं_दे
3.1	इन्द्रियाणि		इन्द्रियाणि	इन्द्रिय{नपुं;1;बहु}/इन्द्रिय{नपुं;2;बहु}/इन्द्रिय{नपुं;8;बहु}	इन्द्रिय{नपुं;2;बहु}	कर्म,2.1	कर्म,8.1#कर्म,2.1	N2	इन्द्रिय	इन्द्रिय
4.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं	नहीं
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,4.1#समुच्चय_द्योतकः,2.1#सम्बन्धः,4.1#समुच्चय_द्योतकः,8.1	NA	च2	च2
6.1	एतानि		एतानि	एतद्{सर्वनाम;नपुं;1;बहु}/एतद्{सर्वनाम;नपुं;2;बहु}	एतद्{सर्वनाम;नपुं;2;बहु}	कर्म,8.1	विशेषणम्,3.1#कर्म,8.1#कर्म,2.1	N2	ये	ये
7.1	अति		अति	अति{अव्य}	अति{अव्य}	तीव्रतादर्शी,8.1	सुप्_समुच्चितः,4.1#तीव्रतादर्शी,8.1	NA	अति	अति
8.1	लालयेत्		लालयेत्	लल्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	लल्1{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	समुच्चितः,2.1	समुच्चितः,2.1	KP		
9.1	.		.	-	-	-	-	FS	-	-
