index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	नहीं	नहीं
2.1	अ-		अ-संवृत-मुखः	अ	अ	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	CP	अ-	अ-
2.2	संवृत-		--	संवृत	संवृत	कर्मधारयः,2.3	कर्मधारयः,2.3	CP	संवृत-	संवृत-
2.3	मुखः		--	मुख{पुं;1;एक}	मुख{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1#कर्ता,-0.9	N1	मुख	मुख
3.1	कुर्यात्		कुर्यात्	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,2.3;सकर्मक	-	KP	करे	करे
4.1	क्षुति-		क्षुति-हास्य-विजृम्भणम्	क्षुति	क्षुति	समाहार-द्वन्द्वः,4.3	समाहार-द्वन्द्वः,4.3	CP	क्षुति-	क्षुति-
4.2	हास्य-		--	हास्य(हस्1;ण्यत्;भ्वादिः)	हास्य(हस्1;ण्यत्;भ्वादिः)	समाहार-द्वन्द्वः,4.3	समाहार-द्वन्द्वः,4.3	CP		
4.3	विजृम्भणम्		--	विजृम्भण{पुं;2;एक}	विजृम्भण{पुं;2;एक}	कर्म,3.1	विशेषणम्,-3.9#कर्म,3.1#कर्म,-0.9	N2	विजृम्भण_को	विजृम्भण_को
5.1	.		.	-	-	-	-	FS	-	-
