index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मांसे		मांसे	मांस्{नपुं;4;एक}/मांस{नपुं;1;द्वि}/मांस{नपुं;2;द्वि}/मांस{नपुं;8;द्वि}/मांस{नपुं;7;एक}	मांस{नपुं;7;एक}	भावलक्षणसप्तमी,3.1	अधिकरणम्,3.1#भावलक्षणसप्तमी,3.1	N7	मांस_में	मांस_में
2.1	अक्ष-		अक्ष-गला-निगण्ड-स्फिक्-आशुक्तता-सन्धि-वेदनाः	अक्ष	अक्ष	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अक्ष-	अक्ष-
2.2	ग्लानि-		--	-गला	-गला	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	गला-	गला-
2.3	गण्ड-		--	-निगण्ड	-निगण्ड	इतरेतर-द्वन्द्वः,2.4	इतरेतर-द्वन्द्वः,2.4	CP	निगण्ड-	निगण्ड-
2.4	स्फिक्-		--	स्फिच्	स्फिच्	षष्ठी-तत्पुरुषः,2.5	षष्ठी-तत्पुरुषः,2.5	CP	स्फिक्-	स्फिक्-
2.5	शुष्कता-		--	शुष्कता-	शुष्कता-	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	आशुक्तता-	आशुक्तता-
2.6	सन्धि-		--	सन्धि	सन्धि	षष्ठी-तत्पुरुषः,2.7	षष्ठी-तत्पुरुषः,2.7	CP	सन्धि-	सन्धि-
2.7	वेदनाः		--	वेदना{स्त्री;1;बहु}/वेदना{स्त्री;2;बहु}/वेदना{स्त्री;8;बहु}/वेदन{पुं;8;बहु}/वेदन{पुं;1;बहु}	वेदना{स्त्री;1;बहु}	कर्ता,3.1	कर्ता_बे_वेर्ब्स्,3.1	N1	दुःखें	दुःखें
3.1	(स्युः)		स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.7	अभिहित_कर्ता,2.7	KP	होयें	होयें
