index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	नदी-	1.1	नदी-जल-उदमन्थ-अहःस्वप्न-आयास-आतपान्	नदी	नदी	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	नदी-	नदी-
1.2	जल-	1.2	--	जल	जल	कर्मधारयः,1.3	कर्मधारयः,1.3	CP	जल-	जल-
1.3	उदमन्थ-	1.3	--	उदमन्थ	उदमन्थ	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	उदमन्थ-	उदमन्थ-
1.4	अहः-	1.4	--	-अहःस्वप्न	-अहःस्वप्न	सप्तमी-तत्पुरुषः,1.5	सप्तमी-तत्पुरुषः,1.5	CP	अहःस्वप्न-	अहःस्वप्न-
1.5	स्वप्न-	1.5		स्वप्न-	स्वप्न-	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP		
1.6	आयास-	1.6	--	आयास	आयास	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	आयास-	आयास-
1.7	आतपान्	1.7	--	आतप{पुं;2;बहु}	आतप{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2	गर्मी	गर्मी
2.1	त्यजेत्	2.1	त्यजेत्	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	छोडे	छोडे
3.1	.	3.1	.	-अहःस्वप्न	-अहःस्वप्न	-	-	FS		
