index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भजेत्	8.1	भजेत्	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
2.1	मधुरम्	5.1	मधुरम्	मधुर{पुं;2;एक}/मधुर{नपुं;1;एक}/मधुर{नपुं;2;एक}	मधुर{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	मधुर	मधुर
3.1	एव	6.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	ही
4.1	अन्नम्	7.1	अन्नं	अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	अन्न	अन्न
5.1	लघु	1.1	लघु	लघु{नपुं;1;एक}/लघु{नपुं;2;एक}/लघु{नपुं;8;एक}	लघु{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	लघु	लघु
6.1	स्निग्धम्	2.1	स्निग्धम्	स्निग्ध{पुं;2;एक}/स्निग्ध{पुं;2;एक(ष्निह्1;क्त;दिवादिः)}/स्निग्ध{नपुं;1;एक(ष्निह्1;क्त;दिवादिः)}/स्निग्ध{नपुं;2;एक(ष्निह्1;क्त;दिवादिः)}	स्निग्ध{नपुं;2;एक(ष्निह्1;क्त;दिवादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2	कोमल	कोमल
7.1	हिमम्	3.1	हिमम्	हिम{नपुं;1;एक}/हिम{नपुं;2;एक}	हिम{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	वर्फ	वर्फ
8.1	द्रवम्	4.1	द्रवम्	द्रव{पुं;2;एक}/द्रव{नपुं;1;एक}/द्रव{नपुं;2;एक}	द्रव{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	द्रव_को	द्रव_को
9.1	.	9.1	.	-	-	-	-	FS		
