index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	रस-		रस-अञ्जनस्य	रस	रस	समासः,1.2	समासः,1.2	CP	रस-	रस-
1.2	अञ्जनस्य		--	अञ्जन{नपुं;6;एक(अन्ज्1;ल्युट्;रुधादिः)}/अञ्जन{पुं;6;एक}	अञ्जन{नपुं;6;एक(अन्ज्1;ल्युट्;रुधादिः)}	समुच्चितः,3.2	सुप्_समुच्चितः,3.2	N6	काजल_के	काजल_के
2.1	महतः		महतः	मह{अव्य;तसिल्}/मह्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/महत्{पुं;2;बहु}/महत्{पुं;5;एक}/महत्{पुं;6;एक}/महत्{नपुं;5;एक}/महत्{नपुं;6;एक}	महत्{पुं;6;एक}	विशेषणम्,3.2	तीव्रतादर्शी,3.2#विशेषणम्,3.2#षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,1.2#हेतुः5,7.1#कर्ता,7.1	N6	महान्_का	महान्_का
3.1	पञ्च-		पञ्च-मूलस्य	पञ्च}/पञ्चन्	पञ्च	समाहार-द्विगुः,3.2	समाहार-द्विगुः,3.2	CP	पञ्च-	पञ्च-
3.2	मूलस्य		--	मूल{पुं;6;एक}/मूल{नपुं;6;एक}	मूल{पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,9.1	N6	मूल_के	मूल_के
4.1	शिला-		शिला-जतु-प्रयोगः	शिला	शिला	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	शिला-	शिला-
4.2	जतु-		--	जतु	जतु	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	जतु-	जतु-
4.3	प्रयोगः		--	प्रयोग{पुं;1;एक}	प्रयोग{पुं;1;एक}	समुच्चितः,9.1	कर्ता,7.1#सुप्_समुच्चितः,9.1	N1	प्रयोग	प्रयोग
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.2	सम्बन्धः,4.3#सुप्_समुच्चय_द्योतकः,3.2	NA	और	और
6.1	स-		स-	स-	स-	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,6.4	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,6.4	CP		
6.2	अग्नि-		अग्नि-	अग्नि-	अग्नि-	तृतीया-तत्पुरुषः,6.3	तृतीया-तत्पुरुषः,6.3	CP		
6.3	मन्थ-		मन्थरसः	मन्थ-	मन्थ-	षष्ठी-तत्पुरुषः,6.4	षष्ठी-तत्पुरुषः,6.4	CP		
6.4	रसः			रस{पुं;1;एक}	रस{पुं;1;एक}	सहार्थः,7.1	समुच्चितः,4.3#सहार्थः,7.1	N1		
7.1	हितः		हितः	हित{पुं;1;एक(धा1;क्त;जुहोत्यादिः)}/हित{पुं;1;एक(हि1;क्त;स्वादिः)}	हित{पुं;1;एक(धा1;क्त;जुहोत्यादिः)}	-	-	N1		
8.1	(अतिस्थूलाय)		(अतिस्थूलाय)	अतिस्थूल{पुं;4;एक}	अतिस्थूल{पुं;4;एक}	सम्प्रदानम्,7.1	सम्प्रदानम्,7.1	N4		
9.1	(प्रयोगः)		(प्रयोगः)	प्रयोग{पुं;1;एक}	प्रयोग{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	प्रयोग	प्रयोग
10.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	सुप्_समुच्चय_द्योतकः,9.1	NA	और	और
9.1	.		.	-	-	-	-	FS	-	-
