index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	एक-		एक-एक-वृद्धि-समता-क्षयैः	एक	एक	अव्ययीभावः,1.2	अव्ययीभावः,1.2	CP	एक-	एक-
1.2	एक-		--	एक	एक	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	एक-	एक-
1.3	वृद्धि-		--	वृद्धि	वृद्धि	षष्ठी-तत्पुरुषः,1.4	षष्ठी-तत्पुरुषः,1.4	CP	वृद्धि-	वृद्धि-
1.4	समता-		--	सम{तल्}/समता	समता	षष्ठी-तत्पुरुषः,1.5	षष्ठी-तत्पुरुषः,1.5	CP	समता-	समता-
1.5	क्षयैः		--	क्षय{पुं;3;बहु}/क्षय{नपुं;3;बहु}	क्षय{पुं;3;बहु}	हेतुः,4.1	हेतुः,4.1	N3	क्षयों_से	क्षयों_से
2.1	षट्		षट्	षष्{संख्येयम्;नपुं;1;बहु}/षष्{संख्येयम्;नपुं;2;बहु}/षष्{संख्या;नपुं;1;बहु}/षष्{संख्या;नपुं;2;बहु}	षष्{संख्येयम्;नपुं;1;बहु}	कर्ता,4.1	विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,4.1	N1	छः	छः
3.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.5#कर्ता_बे_वेर्ब्स्,4.1	N1	तुम्हें	तुम्हें
4.1	(भवन्ति)		(भवन्ति)	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	होते_हैं	होते_हैं
5.1	.		.	-	-	-	-	FS	-	-
										
