index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अल्प-	2.1	अल्प-इन्धनः	अल्प	अल्प	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	अल्प-	अल्प-
1.2	इन्धनः	2.2	--	इन्धन{पुं;1;एक}	इन्धन{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्ता,4.1	N1		
2.1	धातून्	4.1	धातून्	धातु{पुं;2;बहु}	धातु{पुं;2;बहु}	कर्म,4.1	मुख्यकर्म,4.1#गौणकर्म,4.1	N2	धातुओं_को	धातुओं_को
3.1	सः	3.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	कर्ता,10.1#कर्ता,4.1	N1	वह	वह
4.1	पचेत्	5.1	पचेत्	पच्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	पच्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	पकाये	पकाये
5.1	वायुना	1.1	वायुना	वायु{पुं;3;एक}	वायु{पुं;3;एक}	करणम्,6.1	करणम्,10.1#हेतुः,10.1#करणम्,6.1	N3	हवा_से	हवा_से
6.1	ईरितः	2.1	ईरितः	ईरित{पुं;1;एक(ईर्1;क्त;अदादिः)}	ईरित{पुं;1;एक(ईर्1;क्त;अदादिः)}	विशेषणम्,3.1	विशेषणम्,1.2#विशेषणम्,3.1	N1		
7.1	अतः	7.1	अतः	अतः{अव्य}	अतः{अव्य}	कार्य_द्योतकः,10.1	कार्य_द्योतकः,10.1	NA	अतः	अतः
8.1	हिमे	9.1	हिमे	हिम{नपुं;7;एक}	हिम{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	वर्फ_में	वर्फ_में
9.1	अस्मिन्	8.1	अस्मिन्	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;पुं;7;एक}	विशेषणम्,8.1	अधिकरणम्,10.1#विशेषणम्,8.1	N7	इसमें	इसमें
10.1	सेवेत	12.1	सेवेत	सेव्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	सेव्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP	सेवा_करे	सेवा_करे
11.1	स्वादु-	10.1	स्वादु-अम्ल-लवणान्	स्वादु	स्वादु	कर्मधारयः,11.3	कर्मधारयः,11.3	CP	स्वादु-	स्वादु-
11.2	अम्ल-	10.2	--	अम्ल	अम्ल	इतरेतर-द्वन्द्वः,11.3	इतरेतर-द्वन्द्वः,11.3	CP	अम्ल-	अम्ल-
11.3	लवणान्	10.3	--	लवण{पुं;2;बहु}	लवण{पुं;2;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	N2	नमक_को	नमक_को
12.1	रसान्	11.1	रसान्	रस{पुं;2;बहु}	रस{पुं;2;बहु}	कर्म,10.1	कर्म,10.1	N2	रस_को	रस_को
13.1	.	13.1	.	-	-	-	-	FS		
