index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	काय-		काय-	काय-	काय-	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	CP	काय-	काय-
1.2	वाक्-		वाक्-	वाक्-	वाक्-	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	CP	वाक्-	वाक्-
1.3	चित्त-		चित्त-	चित्त-	चित्त-	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	CP	चित्त-	चित्त-
1.4	भेदेन		भेदेन	भेद{पुं;3;एक}/भेद{नपुं;3;एक}	भेद{पुं;3;एक}	हेतुः,4.1	हेतुः,4.1	N3	भेद_से	भेद_से
2.1	कर्म		कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	कर्म	कर्म
3.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	भी	भी
4.1	विभजेत्		विभजेत्	वि_भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वि_भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	विभक्त_करे	विभक्त_करे
5.1	त्रिधा		त्रिधा	त्रि{अव्य;धा}	त्रि{अव्य;धा}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	त्रि_धा	त्रि_धा
6.1	.		.	-	-	-	-	FS	-	-
										
