index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	श्लेष्मणा		श्लेष्मणा	श्लेष्मन्{पुं;3;एक}/श्लेष्मन्{नपुं;3;एक}	श्लेष्मन्{पुं;3;एक}	करणम्,12.1	हेतुः,4.1#हेतुः,2.1#करणम्,12.1	N3	कफ_से	कफ_से
2.1	अनुगता		अनुगता	अनुग{तल्;स्त्री;1;एक}/अनुगता{स्त्री;1;एक(अनु_गम्1;क्त;भ्वादिः)}	अनुग{तल्;स्त्री;1;एक}	क्रियाविशेषणम्,12.1	क्रियाविशेषणम्,12.1	N1	अनुग	अनुग
3.1	तस्मात्		तस्मात्	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;पुं;5;एक}	हेतुः,12.1	विशेषणम्,5.2#सुप्_समुच्चितः,8.1#हेतुः,12.1	N5	उससे	उससे
4.1	संक्षयः		संक्षयः	सङ्क्षय{पुं;1;एक(सम्_क्षि3;घञ्;तुदादिः)}/सङ्क्षय{पुं;1;एक(सम्_क्षि1;घञ्;भ्वादिः)}	सङ्क्षय{पुं;1;एक(सम्_क्षि3;घञ्;तुदादिः)}	कर्ता,12.1	कर्ता,12.1	N1		
5.1	तत्-		तत्-विपर्ययात्	तत्	तत्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	तत्-	तत्-
5.2	विपर्ययात्		--	विपर्यय{पुं;5;एक}/विपर्यय{नपुं;5;एक}	विपर्यय{पुं;5;एक}	हेतुः,12.1	विशेषणम्,8.1#सुप्_समुच्चितः,8.1#हेतुः,12.1	N5	विपरीत_से	विपरीत_से
6.1	वायुना		वायुना	वायु{पुं;3;एक}	वायु{पुं;3;एक}	करणम्,11.1	करणम्,11.1	N3	हवा_से	हवा_से
7.1	अनुगतः		अनुगतो	अनुगत{पुं;1;एक}	अनुगत{पुं;1;एक}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	N1		
8.1	अस्मात्		अस्मात्	इदम्{सर्वनाम;पुं;5;एक}/इदम्{सर्वनाम;नपुं;5;एक}	इदम्{सर्वनाम;पुं;5;एक}	हेतुः,11.1	हेतुः,11.1	N5	इससे	इससे
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1	NA	और	और
10.1	वृद्धि-		वृद्धि-क्षय-समुद्भवान्	वृद्धि	वृद्धि	इतरेतर-द्वन्द्वः,10.2	इतरेतर-द्वन्द्वः,10.2	CP	वृद्धि-	वृद्धि-
10.2	क्षय-		--	क्षय	क्षय	पञ्चमी-तत्पुरुषः,10.3	पञ्चमी-तत्पुरुषः,10.3	CP	क्षय-	क्षय-
10.3	समुद्भवान्		--	समुद्भव{पुं;2;बहु}	समुद्भव{पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2	जन्मों_को	जन्मों_को
11.1	साधयेत्			षिध्{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;चुरादिः}	षिध्{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP		
12.1	(भवति)		(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP		
