index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तप्तम्	2.1	तप्तम्	तप्त{पुं;2;एक(तप्1;क्त;भ्वादिः)}/तप्त{नपुं;1;एक(तप्1;क्त;भ्वादिः)}/तप्त{नपुं;2;एक(तप्1;क्त;भ्वादिः)}/तप्त{पुं;2;एक(तप्2;क्त;दिवादिः)}/तप्त{नपुं;1;एक(तप्2;क्त;दिवादिः)}/तप्त{नपुं;2;एक(तप्2;क्त;दिवादिः)}	तप्त{नपुं;2;एक(तप्1;क्त;भ्वादिः)}	विशेषणम्,14.1	कर्म,2.1#विशेषणम्,14.1	N2	संतप्त_हुआ_हुआ	संतप्त_हुआ_हुआ
2.1	तप्त-	1.1	तप्त-अंशु-किरणैः	तप्त(तप्1;क्त;भ्वादिः)}/तप्त(तप्2{क्त;दिवादिः)	तप्त(तप्1;क्त;भ्वादिः)	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP		
2.2	अंशु-	1.2	--	अंशु	अंशु	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	अंशु-	अंशु-
2.3	किरणैः	1.3	--	किरण{पुं;3;बहु}/किरण{नपुं;3;बहु}	किरण{पुं;3;बहु}	करणम्,1.1	विशेषणम्,4.3#कर्ता,1.1#करणम्,1.1	N3	किरणों_से	किरणों_से
3.1	शीतम्	4.1	शीतम्	शीत{पुं;2;एक}/शीत{नपुं;1;एक}/शीत{नपुं;2;एक}	शीत{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N2	शीत_के	शीत_के
4.1	शीत-	3.1	शीत-अंशु-रश्मिभिः	शीत-	शीत-	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	शात-	शात-
4.2	अंशु-	3.2	--	अंशु	अंशु	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	अंशु-	अंशु-
4.3	रश्मिभिः	3.3	--	रश्मि{पुं;3;बहु}/रश्मि{नपुं;3;बहु}	रश्मि{पुं;3;बहु}	करणम्,3.1	कर्ता,3.1#करणम्,3.1	N3	रश्मियों_से	रश्मियों_से
5.1	समन्तात्	19.1	समन्तात्	समन्तात्{अव्य}	समन्तात्{अव्य}	विशेषणम्,7.2	हेतुः5,15.1#हेतुः5,8.2#विशेषणम्,7.2	NA	हर_दिशा_में_मौजूद_से	हर_दिशा_में_मौजूद_से
6.1	अपि	20.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	भी	भी
7.1	अहो-	21.1	अहो-रात्रम्	अहो-	अहो-	समाहार-द्वन्द्वः,7.2	समाहार-द्वन्द्वः,7.2	CP	अहोरात्र_को	अहोरात्र_को
7.2	रात्रम्	21.2	--	रात्र{पुं;1;एक}/रात्र{नपुं;1;एक}/रात्र{नपुं;2;एक}	रात्र{नपुं;2;एक}	क्रियाविशेषणम्,22.1	क्रियाविशेषणम्,22.1	N2		
8.1	अगस्त्य-	5.1	अगस्त्य-उदय-निर्-विषम्	अगस्त्य	अगस्त्य	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	अगस्त्-	अगस्त्-
8.2	उदय-	5.2	--	उदय(उत्_इ1;घञ्;अदादिः)	उदय(उत्_इ1;घञ्;अदादिः)	षष्ठी-तत्पुरुषः,8.4	षष्ठी-तत्पुरुषः,8.4	CP		
8.3	निर्-	5.3	--	निर्	निर्	प्रादि-बहुव्रीहिः,8.4	प्रादि-बहुव्रीहिः,8.4	CP		
8.4	विषम्	5.4	--	विष{पुं;2;एक}/विष{नपुं;1;एक}/विष{नपुं;2;एक}	विष{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,13.2#विशेषणम्,14.1	N2		
9.1	शुचि	6.1	शुचि	शुच्{स्त्री;7;एक}/शुचि{नपुं;1;एक}/शुचि{नपुं;2;एक}	शुचि{नपुं;2;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N2	रंज_में	रंज_में
10.1	हंस-	16.1	हंस-उदकम्	हंस	हंस	कर्मधारयः,10.2	कर्मधारयः,10.2	CP		
10.2	उदकम्	16.2	--	उदक{नपुं;1;एक}/उदक{नपुं;2;एक}/उदक{पुं;2;एक}	उदक{नपुं;2;एक}	सञ्ज्ञा,14.1	सञ्ज्ञा,14.1	N2		
11.1	नाम	17.1	नाम	नाम{अव्य}	नाम{अव्य}	सञ्ज्ञा_द्योतकः,10.2	सञ्ज्ञा_द्योतकः,10.2	NA	नामक	नामक
12.1	निर्-	7.1	निर्-मलम्	निर्	निर्	प्रादि-बहुव्रीहिः,12.2	प्रादि-बहुव्रीहिः,12.2	CP		
