index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न	6.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	नहीं
2.1	हि	4.1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	हि	हि
3.1	मांस-	1.1	मांस-	मांस-	मांस-	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP		
3.2	समम्	1.2	मांससमम्	मांससम{नपुं;1;एक}	मांससम{नपुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1		
4.1	किञ्चित्	3.1	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2#कर्ता_बे_वेर्ब्स्,7.1	N1	कुछ	कुछ
5.1	अन्यत्	2.1	अन्यत्	अन्यत्{अव्य}/अन्य{सर्वनाम;नपुं;1;एक}/अन्य{सर्वनाम;नपुं;2;एक}	अन्य{सर्वनाम;नपुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N1	अन्य	अन्य
6.1	देह-	5.1	देह-बृहत्त्व-कृत्	देह	देह	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	देह-	देह-
6.2	बृहत्त्व-	5.2	--	बृहत्{त्व}	बृहत्{त्व}	उपपद_तत्पुरुषः,6.3	उपपद_तत्पुरुषः,6.3	CP	बृहत्त्व-	बृहत्त्व-
6.3	कृत्	5.3	--	कृत्{पुं;1;एक}	कृत्{पुं;1;एक}	विधेय_विशेषणम्,3.2	विधेय_विशेषणम्,3.2	N1	कृत्	कृत्
7.1	(अस्ति)	7.1	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.3	अभिहित_कर्ता,6.3	KP	है	है
8.1	.	8.1	.	-	-	-	-	FS	-	-
