index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अर्चयेत्		अर्चयेत्	ऋच्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तुदादिः}	ऋच्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तुदादिः}	-	-	KP		
2.1	देव-		देव-गो-विप्र-वृद्ध-वैद्य-नृप-अतिथीन्	देव	देव	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	देव-	देव-
2.2	गो-		--	गो	गो	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	गो-	गो-
2.3	विप्र-		--	विप्र	विप्र	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	विप्र-	विप्र-
2.4	वृद्ध-		--	वृद्ध	वृद्ध	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	वृद्ध-	वृद्ध-
2.5	वैद्य-		--	वैद्य	वैद्य	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	वैद्य-	वैद्य-
2.6	नृप-		--	नृप	नृप	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	नृप-	नृप-
2.7	अतिथीन्		--	अतिथि{पुं;2;बहु}	अतिथि{पुं;2;बहु}	कर्म,1.1	कर्म,1.1	N2	अतिथि	अतिथि
3.1	.		.	-	-	-	-	FS	-	-
