index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	क्षण-		क्षण-आदिः	क्षण	क्षण	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	क्षण-	क्षण-
1.2	आदिः		--	आदि{पुं;1;एक}/आदि{स्त्री;1;एक}	आदि{स्त्री;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,2.2#सुप्_समुच्चितः,2.2#कर्ता_बे_वेर्ब्स्,6.1#विशेषणम्,4.1#विधेय_विशेषणम्,4.1	N1	पहेला	पहेला
2.1	व्याधि-		व्याधि-अवस्था	व्याधि	व्याधि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	व्याधि-	व्याधि-
2.2	अवस्था		--	अवस्था{स्त्री;1;एक}	अवस्था{स्त्री;1;एक}	समुच्चितः,1.2	विधेय_विशेषणम्,1.2#कर्ता_बे_वेर्ब्स्,6.1#समुच्चितः,1.2	N1	अवस्था	अवस्था
3.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,2.2	सुप्_समुच्चय_द्योतकः,2.2#सम्बन्धः,2.2	NA	और	और
4.1	कालः		कालः	काल{पुं;1;एक}	काल{पुं;1;एक}	कर्ता,6.1	कर्ता_बे_वेर्ब्स्,6.1	N1	समय	समय
5.1	भेषज-		भेषज-योग-कृत्	भेषज	भेषज	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	भेषज-	भेषज-
5.2	योग-		--	योग	योग	उपपद-तत्पुरुषः,5.3	उपपद-तत्पुरुषः,5.3	CP	योग-	योग-
5.3	कृत्		--	कृत्{पुं;8;एक}/कृत्{पुं;1;एक}	कृत्{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	कृत्	कृत्
6.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.2	-	KP	है	है
7.1	.		.	-	-	-	-	FS	-	-
