index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	स्थिताः		स्थिताः	स्थित{पुं;1;बहु(ष्था1;क्त;भ्वादिः)}/स्थिता{स्त्री;1;बहु(ष्था1;क्त;भ्वादिः)}/स्थिता{स्त्री;2;बहु(ष्था1;क्त;भ्वादिः)}	स्थित{पुं;1;बहु(ष्था1;क्त;भ्वादिः)}	-	-	N1	स्थित	स्थित
2.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,1.1	देशाधिकरणम्,1.1	NA	वहाँ	वहाँ
3.1	यक्ष्म-		यक्ष्म-पक्ष-वध-आर्दिताः	यक्ष्म}/यक्ष्मन्	यक्ष्म	इतरेतर-द्वन्द्वः,3.3	इतरेतर-द्वन्द्वः,3.3	CP	यक्ष्म-	यक्ष्म-
3.2	पक्ष-		--	पक्ष	पक्ष	इतरेतर-द्वन्द्वः,3.3	इतरेतर-द्वन्द्वः,3.3	CP	पक्ष-	पक्ष-
3.3	वध-		--	वध	वध	तृतीया-तत्पुरुषः,3.4	तृतीया-तत्पुरुषः,3.4	CP	वध-	वध-
3.4	आर्दिताः		--	आर्दित{पुं;1;बहु}	आर्दित{पुं;1;बहु}	विशेषणम्,4.3	विशेषणम्,4.3	N1	-	-
4.1	मूर्ध-		मूर्ध-आदि-रोगाः	मूर्ध	मूर्ध	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	मूर्ध-	मूर्ध-
4.2	आदि-		--	आदि}/आदिन्	आदि	कर्मधारयः,4.3	कर्मधारयः,4.3	CP	आदि-	आदि-
4.3	रोगाः		--	रोग{पुं;1;बहु}/रोग{पुं;8;बहु}/रोगा{स्त्री;8;बहु}/रोगा{स्त्री;1;बहु}/रोगा{स्त्री;2;बहु}	रोग{पुं;1;बहु}	कर्ता,1.1	विधेय_विशेषणम्,1.1#कर्ता,1.1	N1	रोग	रोग
5.1	सन्धि-		सन्धि-अस्थि-त्रिक-शूल-ग्रहादयः	सन्धि	सन्धि	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	सन्धि-	सन्धि-
5.2	अस्थि-		--	अस्थि	अस्थि	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	अस्थि-	अस्थि-
5.3	त्रिक-		--	त्रिक	त्रिक	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	त्रिक-	त्रिक-
5.4	शूल-		--	शूल	शूल	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	शूल-	शूल-
5.5	ग्रह-		--	ग्रह-	ग्रह-	बहुव्रीहिः,5.6	बहुव्रीहिः,5.6	CP	-	-
5.6	आदयः			आदि{पुं;1;बहु}	आदि{पुं;1;बहु}	विशेषणम्,4.3	विशेषणम्,4.3	N1		
7.1	.		.	-	-	-	-	FS	-	-
										
