index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	स-		स-आतप-त्र-पद-त्राणः	स	स	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,1.5	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,1.5	CP	स-	स-
1.2	आतप-		--	आतप	आतप	उपपद-तत्पुरुषः,1.3	उपपद-तत्पुरुषः,1.3	CP	आतप-	आतप-
1.3	त्र-		--	-त्र	-त्र	इतरेतर-द्वन्द्वः,1.5	इतरेतर-द्वन्द्वः,1.5	CP	त्र-	त्र-
1.4	पद-		--	पद	पद	षष्ठी-तत्पुरुषः,1.5	षष्ठी-तत्पुरुषः,1.5	CP	पद-	पद-
1.5	त्राणः		--	त्राण{पुं;1;एक}	त्राण{पुं;1;एक}	समुच्चितः,3.3	समुच्चितः,3.3	N1		
2.1	विचरेत्		विचरेत्	वि_चर्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वि_चर्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	वि_चर्1यें	वि_चर्1यें
3.1	युग-		युग-मात्र-दृक्	युग	युग	मयूरव्यंसकादिः,3.2	मयूरव्यंसकादिः,3.2	CP	युग-	युग-
3.2	मात्र-		--	मात्र	मात्र	उपपद-तत्पुरुषः,3.3	उपपद-तत्पुरुषः,3.3	CP	मात्र-	मात्र-
3.3	दृक्		--	दृश्{स्त्री;1;एक}/दृश्{स्त्री;8;एक}/दृश्{पु;1;एक}	दृश्{पु;1;एक}	कर्ता,5.1	कर्ता,2.1#कर्ता,5.1	N1	दृष्टि	दृष्टि
4.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.3	समुच्चय_द्योतकः,3.3	NA		
5.1	(सन्)		(सन्)	सत्{पुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	वर्तमानसमानकालः,2.1	वर्तमानसमानकालः,2.1	N1		
6.1	.		.	-	-	-	-	FS	-	-
