index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अति-	3.1	अति-स्थौल्य-अपची-मेह-ज्वर-उदर-भगन्दरान्	अति	अति	प्रादि-तत्पुरुषः,1.2	प्रादि-तत्पुरुषः,1.2	CP	अति-	अति-
1.2	स्थौल्य-	3.2	--	स्थौल्य	स्थौल्य	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	स्थौल्य-	स्थौल्य-
1.3	अपची-	3.3	--	अपची	अपची	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	अपची-	अपची-
1.4	मेह-	3.4	--	मेह	मेह	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	मेह-	मेह-
1.5	ज्वर-	3.5	--	ज्वर	ज्वर	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	ज्वर-	ज्वर-
1.6	उदर-	3.6	--	उदर	उदर	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	उदर-	उदर-
1.7	भगन्दरान्	3.7	--	भगन्दर{पुं;2;बहु}	भगन्दर{पुं;2;बहु}	समुच्चितः,2.6	विशेषणम्,2.6#कर्म,4.1#सुप्_समुच्चितः,2.6	N2		
2.1	कास-	4.1	कास-सन्यास-कृच्छ्र-आम-कुष्ठ-आदीन्	कास	कास	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	कास-	कास-
2.2	सन्यास-	4.2	--	सन्यास	सन्यास	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	सन्यास-	सन्यास-
2.3	कृच्छ्र-	4.3	--	कृच्छ्र	कृच्छ्र	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	कृच्छ्र-	कृच्छ्र-
2.4	आम-	4.4	--	आम	आम	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	आम-	आम-
2.5	कुष्ठ-	4.5	--	कुष्ठ	कुष्ठ	बहुव्रीहिः,2.6	बहुव्रीहिः,2.6	CP	कुष्ठ-	कुष्ठ-
2.6	आदीन्	4.60000000000001	--	आदि{पुं;2;बहु}	आदि{पुं;2;बहु}	कर्म,4.1	कर्म,4.1#विशेषणम्,3.2	N2	पहेले	पहेले
3.1	अति-	2.1	अति-दारुणान्	अति	अति	प्रादि-तत्पुरुषः,3.2	प्रादि-तत्पुरुषः,3.2	CP	अति-	अति-
3.2	दारुणान्	2.2	--	दारुण{पुं;2;बहु}	दारुण{पुं;2;बहु}	विशेषणम्,2.6	कर्म,4.1#विशेषणम्,2.6	N2	-	-
4.1	(कुरुते)	6.1	(कुरुते)	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	-	-	KP	करता_है	करता_है
5.1	(अति-	1.1	(अति-बृंहितम्)	अति	अति	प्रादि-तत्पुरुषः,5.2	प्रादि-तत्पुरुषः,5.2	CP		
5.2	बृंहितम्)	1.2	--	बृंहित{नपुं;1;एक}/बृंहित{नपुं;2;एक}/बृंहित{पुं;2;एक}	बृंहित{नपुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1		
6.1	(च)	5.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.6	सुप्_समुच्चय_द्योतकः,2.6	NA		
7.1	.	7.1	.	-	-	-	-	FS	-	-
