index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	रसाः		रसाः	रस{पुं;1;बहु}/रसा{स्त्री;1;बहु}/रसा{स्त्री;2;बहु}/रस{पुं;8;बहु}/रसा{स्त्री;8;बहु}	रस{पुं;1;बहु}	विधेय_विशेषणम्,2.6	कर्ता_बे_वेर्ब्स्,3.1#विधेय_विशेषणम्,2.6	N1	रस	रस
2.1	स्वादु-		स्वादु-अम्ल-लवण-तिक्त-ऊषण-कषायकाः	स्वादु	स्वादु	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	स्वादु-	स्वादु-
2.2	अम्ल-		--	अम्ल	अम्ल	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	अम्ल-	अम्ल-
2.3	लवण-		--	लवण	लवण	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	लवण-	लवण-
2.4	तिक्त-		--	तिक्त	तिक्त	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	तिक्त-	तिक्त-
2.5	ऊषण-		--	ऊषण	ऊषण	इतरेतर-द्वन्द्वः,2.6	इतरेतर-द्वन्द्वः,2.6	CP	ऊषण-	ऊषण-
2.6	कषायकाः		--	कषाय{पुं;1;बहु}	कषाय{पुं;1;बहु}	कर्ता,3.1	कर्ता,3.1	N1	-	-
3.1	(सन्ति)		(सन्ति)	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	-	KP	हैं	हैं
4.1	.		.	-	-	-	-	FS	-	-
