index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ओजः		ओजः	ओजस्{नपुं;1;एक}/ओजस्{नपुं;2;एक}/ओजस्{नपुं;8;एक}	ओजस्{नपुं;1;एक}	विधेय_विशेषणम्,3.1	कर्म,7.1#विधेय_विशेषणम्,3.1	N1	शक्ति	शक्ति
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो	तो
3.1	तेजः		तेजः	तेजस्{नपुं;1;एक}/तेजस्{नपुं;2;एक}/तेजस्{नपुं;8;एक}	तेजस्{नपुं;1;एक}	कर्म,7.1	कर्म,7.1#विधेय_विशेषणम्,1.1	N1	तेज	तेज
4.1	धातूनाम्		धातूनां	धातु{पुं;6;बहु}	धातु{पुं;6;बहु}	निर्धारणम्,6.1	षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,1.1#निर्धारणम्,6.1	N6	धातुओं_का	धातुओं_का
5.1	शुक्र-		शुक्र-अन्तानां	शुक्र	शुक्र	षष्ठी-बहुव्रीहिः,5.2	षष्ठी-बहुव्रीहिः,5.2	CP	शुक्र-	शुक्र-
5.2	अन्तानाम्		--	अन्त{पुं;6;बहु}/अन्त{नपुं;6;बहु}/अन्ता{स्त्री;6;बहु}	अन्त{पुं;6;बहु}	विशेषणम्,4.1	षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,1.1#विशेषणम्,4.1	N6	अन्त	अन्त
6.1	परम्		परं	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}	पर{सर्वनाम;नपुं;1;एक}	तीव्रतादर्शी,3.1	विशेषणम्,7.1#विशेषणम्,3.1#विशेषणम्,1.1#कर्म,7.1#तीव्रतादर्शी,3.1	N1	पर	पर
7.1	स्मृतम्		स्मृतम्	स्मृत{पुं;2;एक(स्मृ1;क्त;भ्वादिः)}/स्मृत{नपुं;1;एक(स्मृ1;क्त;भ्वादिः)}/स्मृत{नपुं;2;एक(स्मृ1;क्त;भ्वादिः)}	स्मृत{नपुं;1;एक(स्मृ1;क्त;भ्वादिः)}	-	-	N1	याद_कर	याद_कर
8.1	.		.	-	-	-	-	FS	-	-
