index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तस्मिन्	1.1	तस्मिन्	तद्{सर्वनाम;पुं;7;एक}/तद्{सर्वनाम;नपुं;7;एक}	तद्{सर्वनाम;पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	उसमें	उसमें
2.1	हि	2.1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि	हि
3.1	अत्यर्थ-	3.1	अत्यर्थ-तीक्ष्ण-ऊष्ण-रूक्षाः	अत्यर्थ	अत्यर्थ	कर्मधारयः,3.4	कर्मधारयः,3.4	CP	अत्यर्थ-	अत्यर्थ-
3.2	तीक्ष्ण-	3.2	--	तीक्ष्ण	तीक्ष्ण	इतरेतर-द्वन्द्वः,3.4	इतरेतर-द्वन्द्वः,3.4	CP	तीक्ष्ण-	तीक्ष्ण-
3.3	ऊष्ण-	3.3	--	ऊष्ण	-ऊष्ण	इतरेतर-द्वन्द्वः,3.4	इतरेतर-द्वन्द्वः,3.4	CP	ऊष्ण-	ऊष्ण-
3.4	रूक्षाः	3.4	--	रूक्ष{पुं;1;बहु}/रूक्षा{स्त्री;1;बहु}/रूक्षा{स्त्री;2;बहु}/रूक्ष{पुं;8;बहु}/रूक्षा{स्त्री;8;बहु}	रूक्ष{पुं;1;बहु}	विशेषणम्,5.2	विशेषणम्,9.1#विशेषणम्,5.2#प्रयोज्यकर्ता,7.1#प्रयोजककर्ता,7.1	N1	कठोर	कठोर
4.1	मार्ग-	5.1	मार्ग-स्वभावतः	मार्ग	मार्ग	इतरेतर-द्वन्द्वः,4.2	इतरेतर-द्वन्द्वः,4.2	CP	मार्ग-	मार्ग-
4.2	स्वभावतः	5.2	--	स्वभाव{अव्य;तसिल्}	स्वभाव{अव्य;तसिल्}	हेतुः,7.1	हेतुः5,7.1	NA	स्वभाव_से	स्वभाव_से
5.1	आदित्य-	4.1	आदित्य-पवनाः	आदित्य	आदित्य	इतरेतर-द्वन्द्वः,5.2	इतरेतर-द्वन्द्वः,5.2	CP	आदित्य-	आदित्य-
5.2	पवनाः	4.2	--	पवन{पुं;1;बहु}/पवन{पुं;8;बहु}/पवना{स्त्री;8;बहु}/पवना{स्त्री;1;बहु}/पवना{स्त्री;2;बहु}	पवन{पुं;1;बहु}	प्रयोजककर्ता,7.1	विशेषणम्,9.1#विशेषणम्,3.4#प्रयोज्यकर्ता,7.1#प्रयोजककर्ता,7.1	N1	पवन	पवन
6.1	सौम्यान्	7.1	सौम्यान्	सौम्य{पुं;2;बहु}	सौम्य{पुं;2;बहु}	विशेषणम्,8.1	प्रयोज्यकर्ता,7.1#विशेषणम्,8.1	N2	सुन्दरों_को	सुन्दरों_को
7.1	क्षपयन्ति	9.1	क्षपयन्ति	क्षै{णिच्;कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	क्षै{णिच्;कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.2	-	KP	-	-
8.1	गुणान्	8.1	गुणान्	गुण{पुं;2;बहु}	गुण{पुं;2;बहु}	प्रयोज्यकर्ता,7.1	विशेषणम्,6.1#प्रयोज्यकर्ता,7.1	N2	गुण	गुण
9.1	भुवः	6.1	भुवः	भू{स्त्री;1;बहु}/भू{स्त्री;6;एक}/भू{स्त्री;5;एक}/भू{स्त्री;2;बहु}/भू{स्त्री;8;बहु}	भू{स्त्री;6;एक}	षष्ठीसम्बन्धः,8.1	प्रयोज्यकर्ता,7.1#हेतुः5,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,3.4#प्रयोजककर्ता,7.1#षष्ठीसम्बन्धः,8.1	N6	भू_से	भू_से
10.1	.	10.1	.	-	-	-	-	FS	-	-
