index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	विट्-		विट्-क्षय-उद्भवान्	विश्	विश्	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	विट्-	विट्-
1.2	क्षय-		--	क्षय	क्षय	उपपद-तत्पुरुषः,1.3	उपपद-तत्पुरुषः,1.3	CP	क्षय-	क्षय-
1.3	उद्भवान्		--	उद्भव{पुं;2;बहु}/उद्भव{पुं;2;बहु(उत्_भू1;घञ्;भ्वादिः)}	उद्भव{पुं;2;बहु(उत्_भू1;घञ्;भ्वादिः)}	कर्म,3.1	कर्म,3.1	N2	उत्पन्न_को	उत्पन्न_को
2.1	मेष-		मेष-अज-मध्य-कुल्माष-यव-माष-द्वय-आदिभिः	मेष	मेष	इतरेतर-द्वन्द्वः,2.2	इतरेतर-द्वन्द्वः,2.2	CP	मेष-	मेष-
2.2	अज-		--	अज	अज	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	अज-	अज-
2.3	मध्य-		--	मध्य	मध्य	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	मध्य-	मध्य-
2.4	कुल्माष-		--	कुल्माष	कुल्माष	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	कुल्माष-	कुल्माष-
2.5	यव-		--	यव	यव	इतरेतर-द्वन्द्वः,2.7	इतरेतर-द्वन्द्वः,2.7	CP	यव-	यव-
2.6	माष-		--	माष	माष	षष्ठी-तत्पुरुषः,2.7	षष्ठी-तत्पुरुषः,2.7	CP	माष-	माष-
2.7	द्वय-		--	द्वय	द्वय	षष्ठी-बहुव्रीहिः,2.8	षष्ठी-बहुव्रीहिः,2.8	CP	द्वय-	द्वय-
2.8	आदिभिः		--	आदि{पुं;3;बहु}/आदि{नपुं;3;बहु}/आदि{स्त्री;3;बहु}	आदि{पुं;3;बहु}	करणम्,3.1	हेतुः,1.3#करणम्,3.1	N3	पहेलों_से	पहेलों_से
3.1	(उपक्रमेत)		(उपक्रमेत)	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP		
4.1	.		.	-	-	-	-	FS	-	-
