index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पिबेत्	6.1	पिबेत्	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	पिये	पिये
2.1	रसम्	2.1	रसम्	रस{पुं;2;एक}	रस{पुं;2;एक}	समुच्चितः,5.2	कर्म,1.1#सुप्_समुच्चितः,5.2	N2	रस_को	रस_को
3.1	न-	1.1	न-अतिघनम्	न	न	केवलसमासः,3.2	केवलसमासः,3.2	CP	नहीं	नहीं
3.2	अतिघनम्	1.2	--	अतिघन{पुं;2;एक}	अतिघन{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2		
4.1	रसालाम्	3.1	रसालाम्	रसाला{स्त्री;2;एक}	रसाला{स्त्री;2;एक}	समुच्चितः,5.2	सुप्_समुच्चितः,5.2	N2	जिह्वा_को	जिह्वा_को
5.1	राग-	4.1	राग-खाण्डवौ	राग	राग	इतरेतर-द्वन्द्वः,5.2	इतरेतर-द्वन्द्वः,5.2	CP	राग-	राग-
5.2	खाण्डवौ	4.2	--	खाण्डव{पुं;1;द्वि}/खाण्डव{पुं;2;द्वि}/खाण्डव{पुं;8;द्वि}	खाण्डव{पुं;2;द्वि}	कर्म,1.1	कर्म,1.1	N2	खाण्डवें	खाण्डवें
6.1	(च)	5.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.2	सुप्_समुच्चय_द्योतकः,5.2	NA		
7.1	.	7.1	.	-	-	-	-	FS		
