index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	रूपम्	4.1	रूपम्	रूप{नपुं;1;एक}/रूप{नपुं;2;एक}	रूप{नपुं;1;एक}	कर्म,5.1	कर्म,5.1	N1	रूप	रूप
2.1	तैः	2.1	तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	हेतुः,5.1	कर्ता,6.3#कर्ता,5.1#करणम्,5.1#हेतुः,6.3#हेतुः,5.1	N3	उनसे	उनसे
3.1	एव	3.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,4.1#सम्बन्धः,2.1	NA	ही	ही
4.1	च	6.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,3.1#सम्बन्धः,5.1	NA	च1	च1
5.1	ज्ञेयम्	5.1	ज्ञेयम्	ज्ञेय{पुं;2;एक}/ज्ञेय{पुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}/ज्ञेय{नपुं;1;एक(ज्ञा1;यत्;क्र्यादिः)}/ज्ञेय{नपुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}	ज्ञेय{पुं;2;एक(ज्ञा1;यत्;क्र्यादिः)}	-	-	N2	ज्ञेय_को	ज्ञेय_को
6.1	अति-	1.1	अति-बृंहित-लङ्घिते	अति	अति	प्रादि-तत्पुरुषः,6.3	प्रादि-तत्पुरुषः,6.3	CP	अति-	अति-
6.2	बृंहित-	1.2	--	बृंहित	बृंहित	समाहार-द्वन्द्वः,6.3	समाहार-द्वन्द्वः,6.3	CP	बृंहित-	बृंहित-
6.3	लङ्घिते	1.3	--	लङ्घित{नपुं;1;द्वि(लघ्1;क्त;भ्वादिः)}/लङ्घित{नपुं;2;द्वि(लघ्1;क्त;भ्वादिः)}/लङ्घिता{स्त्री;1;द्वि(लघ्1;क्त;भ्वादिः)}/लङ्घिता{स्त्री;2;द्वि(लघ्1;क्त;भ्वादिः)}/लङ्घित{नपुं;1;द्वि(लघ्2;क्त;भ्वादिः)}/लङ्घित{नपुं;2;द्वि(लघ्2;क्त;भ्वादिः)}/लङ्घिता{स्त्री;1;द्वि(लघ्2;क्त;भ्वादिः)}/लङ्घिता{स्त्री;2;द्वि(लघ्2;क्त;भ्वादिः)}/लङ्घित{नपुं;8;द्वि}/लङ्घिता{स्त्री;8;एक}/लङ्घिता{स्त्री;8;द्वि}/लङ्घित{नपुं;7;एक(लघ्1;क्त;भ्वादिः)}	लङ्घित{नपुं;7;एक(लघ्1;क्त;भ्वादिः)}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	कूदा_हुवे	कूदा_हुवे
7.1	.	7.1	.	-	-	-	-	FS	-	-
