index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शीते	1.1	शीते	शीता{स्त्री;8;एक}/शीत{पुं;7;एक}/शीत{नपुं;7;एक}	शीत{पुं;7;एक}	अधिकरणम्,4.1	विशेषणम्,5.2#अधिकरणम्,4.1	N7	शीत	शीत
2.1	अग्र्यम्	3.1	अग्र्यम्	अग्र्य{पुं;2;एक}/अग्र्य{नपुं;1;एक}/अग्र्य{नपुं;2;एक}	अग्र्य{पुं;1;एक}	विधेय_विशेषणम्,3.1	विशेषणम्,7.1#विधेय_विशेषणम्,3.1	N1	अग्र्य_को	अग्र्य_को
3.1	(बलम्)	2.1	(बलम्)	बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,4.1	कर्ता_बे_वेर्ब्स्,4.1	N1	बल	बल
4.1	(भवति)	4.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1	-	KP	होता_है	होता_है
5.1	वृष्टि-	5.1	वृष्टि-घर्मे	वृष्टि	वृष्टि	समाहार-द्वन्द्वः,5.2	समाहार-द्वन्द्वः,5.2	CP	वृष्टि-	वृष्टि-
5.2	घर्मे	5.2	--	घर्म{पुं;7;एक}/घर्म{नपुं;8;द्वि}/घर्म{नपुं;1;द्वि}/घर्म{नपुं;2;द्वि}/घर्म{नपुं;7;एक}/घर्मा{स्त्री;8;एक}/घर्मा{स्त्री;8;द्वि}/घर्मा{स्त्री;1;द्वि}/घर्मा{स्त्री;2;द्वि}	घर्म{पुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1#अधिकरणम्,11.1	N7	घर्म_में	घर्म_में
6.1	अल्पम्	7.1	अल्पम्	अल्प{पुं;2;एक}/अल्प{नपुं;1;एक}/अल्प{नपुं;2;एक}	अल्प{नपुं;1;एक}	विधेय_विशेषणम्,7.1	विशेषणम्,6.1#विशेषणम्,7.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,7.1	N1	कम	कम
7.1	बलम्	6.1	बलम्	बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,8.1	कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,13.1	N1	बल	बल
8.1	(भवति)	8.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1	-	KP	होता_है	होता_है
9.1	मध्यम्	11.1	मध्यम्	मध्य{पुं;2;एक}/मध्य{नपुं;1;एक}/मध्य{नपुं;2;एक}	मध्य{नपुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1	मध्य	मध्य
10.1	तु	12.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	तो	तो
11.1	शेषयोः	9.1	शेषयोः	शेषा{स्त्री;6;द्वि}/शेष{पुं;6;द्वि}/शेष{नपुं;6;द्वि}/शेषा{स्त्री;7;द्वि}/शेष{पुं;7;द्वि}/शेष{नपुं;7;द्वि}	शेष{पुं;7;द्वि}	अधिकरणम्,13.1	षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1#अधिकरणम्,13.1	N7	शेष_में	शेष_में
12.1	(बलम्)	10.1	(बलम्)	बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,13.1	कर्ता_बे_वेर्ब्स्,13.1	N1	बल	बल
13.1	(भवति)	13.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,12.1	-	KP	होता_है	होता_है
14.1	.	14.1	.	-	-	-	-	FS		
