index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मासैः	4.1	मासैः	मास{पुं;3;बहु}	मास{पुं;3;बहु}	हेतुः,7.1	कर्ता,7.1#अपवर्ग_सम्बन्धः,20.1#अपवर्ग_सम्बन्धः,10.1#अपवर्ग_सम्बन्धः,7.1#हेतुः,7.1	N3	महीनों_से	महीनों_से
2.1	द्वि-	3.1	द्विसंख्यैः	द्वि	द्वि	समाहार-द्वन्द्वः,2.2	समाहार-द्वन्द्वः,2.2	CP		
2.2	संख्यैः	3.2	--	संख्यैः{नपुं;3;बहु}	संख्यैः{नपुं;3;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N3		
3.1	माघ-	2.1	माघ-आद्यैः	माघ	माघ	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP		
3.2	आद्यैः	2.2	--	आद्य{पुं;3;बहु}	आद्य{पुं;3;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N3		
4.1	क्रमात्	12.1	क्रमात्	क्रम{पुं;5;एक}	क्रम{पुं;5;एक}	क्रियाविशेषणम्,7.1	हेतुः5,20.1#हेतुः5,10.1#हेतुः5,7.1#क्रियाविशेषणम्,7.1	N5	क्रम_से	क्रम_से
5.1	षड्	10.1	षड्	षष्{संख्येयम्;नपुं;1;बहु}/षष्{संख्येयम्;नपुं;2;बहु}/षष्{संख्या;नपुं;1;बहु}/षष्{संख्या;नपुं;2;बहु}	षष्{संख्येयम्;नपुं;1;बहु}	विशेषणम्,6.1	सुप्_समुच्चितः,20.1#कर्म,7.1#सुप्_समुच्चितः,10.1#विशेषणम्,6.1	N1	छः	छः
6.1	ऋतवः	11.1	ऋतवः	ऋतु{पुं;1;बहु}/ऋतु{पुं;8;बहु}	ऋतु{पुं;1;बहु}	कर्म,7.1	सुप्_समुच्चितः,20.1#सुप्_समुच्चितः,10.1#कर्म,7.1	N1	ऋतुएँ	ऋतुएँ
7.1	स्मृताः	13.1	स्मृताः	स्मृत{स्त्री;2;बहु}/स्मृत{पुं;1;बहु(स्मृ1;क्त;भ्वादिः)}/स्मृता{स्त्री;1;बहु(स्मृ1;क्त;भ्वादिः)}/स्मृता{स्त्री;2;बहु(स्मृ1;क्त;भ्वादिः)}	स्मृत{पुं;1;बहु(स्मृ1;क्त;भ्वादिः)}	-	-	N1	स्मृतों_को	स्मृतों_को
8.1	शिशिरः	5.1	शिशिरः	शिशिर{पुं;1;एक}	शिशिर{पुं;1;एक}	घटकः,5.1	सुप्_समुच्चितः,20.1#सुप्_समुच्चितः,10.1#घटकः,5.1	N1	ठंढा	ठंढा
9.1	अथ	1.1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ऐसा	ऐसा
10.1	वसन्तः	6.1	वसन्तः	वसन्त{पुं;1;एक}/वसत्{पुं;1;बहु(वस्1;शतृ_लट्;भ्वादिः)}	वसन्त{पुं;1;एक}	घटकः,5.1	घटकः,5.1	N1	वसन्त	वसन्त
11.1	च	9.1	च	च{अव्य}	च{अव्य}	घटक_द्योतकः,13.3	सम्बन्धः,7.1#घटक_द्योतकः,13.3	NA	और	और
12.1	ग्रीष्मः	7.1	ग्रीष्मः	ग्रीष्म{पुं;1;एक}	ग्रीष्म{पुं;1;एक}	घटकः,5.1	सुप्_समुच्चितः,20.1#सुप्_समुच्चितः,10.1#घटकः,5.1	N1	ग्रीष्म	ग्रीष्म
13.1	वर्षा-	8.1	वर्षा-शरद्-हिमाः	वर्षा-	वर्षा-	इतरेतर-द्वन्द्वः,13.3	इतरेतर-द्वन्द्वः,13.3	CP		
13.2	शरद्-	8.2	--	शरद्-	शरद्-	इतरेतर-द्वन्द्वः,13.3	इतरेतर-द्वन्द्वः,13.3	CP		
13.3	हिमाः	8.3	--	हिम{पुं;1;बहु}	हिम{पुं;1;बहु}	घटकः,5.1	घटकः,5.1	N1		
14.1	.	14.1	.	-	-	-	-	FS	-	-
