index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बृंहणम्	1.1	बृंहणम्	बृंहण{नपुं;1;एक}/बृंहण{नपुं;2;एक}	बृंहण{नपुं;1;एक}	अन्यतरः,2.1	कर्म,2.1#अन्यतरः,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	चिघांडने_का_शब्द	चिघांडने_का_शब्द
2.1	लङ्घनम्	2.1	लङ्घनम्	लङ्घन{नपुं;1;एक(लघ्1;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;2;एक(लघ्1;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;1;एक(लघ्2;ल्युट्;भ्वादिः)}/लङ्घन{नपुं;2;एक(लघ्2;ल्युट्;भ्वादिः)}	लङ्घन{नपुं;1;एक(लघ्1;ल्युट्;भ्वादिः)}	कर्ता,6.1	विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,6.1	N1	कूदना	कूदना
3.1	वा	3.1	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,2.1	सम्बन्धः,2.1#अन्यतर_द्योतकः,2.1	NA	वा	वा
4.1	अलम्	6.1	अलम्	अलम्{अव्य}	अलम्{अव्य}	क्रियाविशेषणम्,6.1	सम्बन्ध_उप,6.1#कर्तृसमानाधिकरणम्_उप,6.1#क्रियाविशेषणम्,6.1	NA	बस	बस
5.1	अतिमेदो-	4.1	अतिमेद-अग्निवात-जित्	अतिमेदस्	अतिमेदस्	इतरेतर-द्वन्द्वः,5.3	इतरेतर-द्वन्द्वः,5.3	CP		
5.2	अग्नि-	4.2	--	अग्नि	अग्नि	इतरेतर-द्वन्द्वः,5.3	इतरेतर-द्वन्द्वः,5.3	CP	अग्निवात-	अग्निवात-
5.3	वात-	4.3	--	वात	वात	उपपद-तत्पुरुषः,5.4	उपपद-तत्पुरुषः,5.4	CP		
5.4	जित्	4.4	--	जित्{पुं;1;एक}/जित्{पुं;8;एक}	जित्{पुं;1;एक}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1	N1	जित्	जित्
6.1	(भवति)	7.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	होता_है	होता_है
7.1	(न)	5.1	(न)	न{अव्य}	न{अव्य}	प्रतिषेधः,6.1	प्रतिषेधः,6.1	NA		
8.1	.	8.1	.	-	-	-	-	-	-	-
