index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	आदान-	1.1	आदान-ग्लान-वपुषाम्	आदान(आङ्_दा3;ल्युट्;जुहोत्यादिः)	आदान(आङ्_दा3;ल्युट्;जुहोत्यादिः)	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP		
1.2	ग्लान-	1.2	--	ग्लान	ग्लान	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	ग्लान-	ग्लान-
1.3	वपुषाम्	1.3	--	वपुस्{नपुं;6;बहु}	वपुस्{नपुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	शरीरों_का	शरीरों_का
2.1	अग्निः	3.1	अग्निः	अग्नि{पुं;1;एक}	अग्नि{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	अग्नि	अग्नि
3.1	सन्नः	2.1	सन्नः	सन्न{पुं;1;एक}	सन्न{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1#कर्ता,5.1	N1	सज्जन	सज्जन
4.1	अपि	5.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,3.1	NA	भी	भी
5.1	सीदति	7.1	सीदति	षद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/सीदत्{पुं;7;एक(षद्1;शतृ_लट्;भ्वादिः)}/सीदत्{नपुं;7;एक(षद्1;शतृ_लट्;भ्वादिः)}	षद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	-	KP	जाता_हुआ	जाता_हुआ
6.1	वर्षासु	4.1	वर्षासु	वर्षा{स्त्री;7;बहु}	वर्षा{स्त्री;7;बहु}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	वर्षा_में	वर्षा_में
7.1	दोषैः	6.1	दोषैः	दोष{पुं;3;बहु}	दोष{पुं;3;बहु}	हेतुः,5.1	हेतुः,5.1	N3	दोषों_से	दोषों_से
8.1	.	8.1	.	-	-	-	-	FS		
