index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,3.1	देशाधिकरणम्,11.1#देशाधिकरणम्,8.1#देशाधिकरणम्,4.1#देशाधिकरणम्,3.1	NA	वहाँ	वहाँ
2.1	अस्थनि		अस्थनि	अस्थि{नपुं;7;एक}	अस्थि{नपुं;7;एक}	अधिकरणम्,3.1	अधिकरणम्,11.1#अधिकरणम्,8.1#अधिकरणम्,4.1#अधिकरणम्,3.1	N7	हड्डी_में	हड्डी_में
3.1	स्थितः		स्थितः	स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)}	स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)}	-	-	N1	स्थित	स्थित
4.1	वायुः		वायुः	वा1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}/वायु{पुं;1;एक}	वायु{पुं;1;एक}	कर्ता,3.1	कर्ता_बे_वेर्ब्स्,11.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता,3.1	N1	हवा	हवा
5.1	पित्तम्		पित्तम्	पित्त{नपुं;1;एक}/पित्त{नपुं;2;एक}	पित्त{नपुं;1;एक}	कर्ता_बे_वेर्ब्स्,8.1	कर्ता_बे_वेर्ब्स्,11.1#कर्ता_बे_वेर्ब्स्,8.1	N1	पित्	पित्
6.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	तो	तो
7.1	स्वेद-		स्वेद-रक्तयोः	स्वेद-	स्वेद-	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP	स्वेद-	स्वेद-
7.2	रक्तयोः		-	रक्ता{स्त्री;6;द्वि}/रक्त{पुं;6;द्वि}/रक्त{नपुं;6;द्वि}/रक्ता{स्त्री;7;द्वि}/रक्त{पुं;7;द्वि}/रक्त{नपुं;7;द्वि}	रक्त{नपुं;7;द्वि}	अधिकरणम्,8.1	अधिकरणम्,11.1#अधिकरणम्,8.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1	N7	लाखों_में	लाखों_में
8.1	(भवति)		(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1	विशेषणम्,11.1#अभिहित_कर्ता,5.1	KP	होता_है	होता_है
9.1	श्लेष्मा		श्लेष्मा	श्लेष्मन्{पुं;1;एक}	श्लेष्मन्{पुं;1;एक}	कर्ता,11.1	कर्ता_बे_वेर्ब्स्,11.1	N1	कफ	कफ
10.1	शेषेषु		शेषेषु	शेष{पुं;7;बहु}/शेष{नपुं;7;बहु}	शेष{पुं;7;बहु}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	शेष_में	शेष_में
11.1	(भवति)		(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	होता_है	होता_है
12.1	तेन		तेनैषामाश्रयाश्रयिणाम्	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	हेतुः,11.1	हेतुः,11.1	N3		
13.1	एषाम्			इदम्{सर्वनाम;पुं;6;बहु}/इदम्{सर्वनाम;नपुं;6;बहु}	इदम्{सर्वनाम;नपुं;6;बहु}	विशेषणम्,14.2	विशेषणम्,14.2	N6		
14.1	आश्रय-			आश्रय-	आश्रय-	इतरेतर-द्वन्द्वः,14.2	इतरेतर-द्वन्द्वः,14.2	CP		
14.2	आश्रयिणाम्			आश्रयिन्{पुं;6;बहु}/आश्रयिन्{नपुं;6;बहु}	आश्रयिन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1	N6		
15.1	मिथः		मिथः	मिथः{अव्य}	मिथः{अव्य}	क्रियाविशेषणम्,11.1	सम्बन्धः,14.2	NA	मिथः	मिथः
