index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वक्ष्यन्ते		वक्ष्यन्ते	वच्1{कर्मणि;लृट्;प्र;बहु;आत्मनेपदी;अदादिः}/वह्1{कर्तरि;लृट्;प्र;बहु;आत्मनेपदी;भ्वादिः}/वह्1{कर्मणि;लृट्;प्र;बहु;आत्मनेपदी;भ्वादिः}/ब्रू1{कर्तरि;लृट्;प्र;बहु;आत्मनेपदी;अदादिः}/ब्रू1{कर्मणि;लृट्;प्र;बहु;आत्मनेपदी;अदादिः}/वक्ष्1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	वच्1{कर्मणि;लृट्;प्र;बहु;आत्मनेपदी;अदादिः}	-	-	KP	बोलेंगे	बोलेंगे
2.1	अतः		अतः	अतः{अव्य}	अतः{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	अतः	अतः
3.1	परम्		परम्	परम्{अव्य}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}	परम्{अव्य}	कालाधिकरणम्,1.1	कालाधिकरणम्,1.1	NA	बाद	बाद
4.1	दोषाः		दोषाः	दोष{पुं;1;बहु}/दोषा{स्त्री;1;बहु}/दोषा{स्त्री;2;बहु}/दोष{पुं;8;बहु}/दोषा{स्त्री;8;बहु}	दोष{पुं;1;बहु}	कर्म,1.1	कर्म,1.1	N1	दोष	दोष
5.1	वृद्धि-		वृद्धि-क्षय-आदि-भेदतः	वृद्धि	वृद्धि	इतरेतर-द्वन्द्वः,5.2	इतरेतर-द्वन्द्वः,5.2	CP	वृद्धि-	वृद्धि-
5.2	क्षय-		--	क्षय	क्षय	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP	क्षय-	क्षय-
5.3	आदि-		--	आदि}/आदिन्	आदि	षष्ठी-तत्पुरुषः,5.4	षष्ठी-तत्पुरुषः,5.4	CP	आदि-	आदि-
5.4	भेदतः		--	भेद{अव्य;तसिल्}	भेद{अव्य;तसिल्}	हेतुः,1.1	हेतुः,1.1	NA	भेद_से	भेद_से
6.1	.		.	-	-	-	-	FS	-	-
										
