index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शरीर-		शरीर-चिन्तां	शरीर	शरीर	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	शरीर-	शरीर-
1.2	चिन्ताम्		--	चिन्ता{स्त्री;2;एक}	चिन्ता{स्त्री;2;एक}	कर्म,2.1	कर्म,16.1#कर्म,3.1#कर्म,2.1	N2	चिन्ता_को	चिन्ता_को
2.1	निर्वर्त्य		निर्वर्त्य	निर्_वृत्1{अव्य;ल्यप्;भ्वादिः}	निर्_वृत्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA		
3.1	कृत-		कृत-शौच-विधिः	कृत(कृ2;क्त;स्वादिः)}/कृत(कृ3{क्त;तनादिः)	कृत(कृ2;क्त;स्वादिः)	तृतीयार्थ-बहुव्रीहिः,3.3	तृतीयार्थ-बहुव्रीहिः,3.3	CP		
3.2	शौच-		--	शौच	शौच	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	शौच-	शौच-
3.3	विधिः		--	विधि{पुं;1;एक}	विधि{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	विधि	विधि
4.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,12.1	सम्बन्धः,18.1#सम्बन्धः,16.1#सम्बन्धः,15.2#सम्बन्धः,13.2#सम्बन्धः,12.1#सम्बन्धः,3.1#कार्य_द्योतकः,18.1#कार्य_द्योतकः,15.2#कार्य_द्योतकः,12.1	NA	वहाँ_से	वहाँ_से
5.1	अर्क-		अर्क-न्यग्रोध-खदिर-करञ्ज-ककुभ-आदि-जम्	अर्क	अर्क	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	अर्क-	अर्क-
5.2	न्यग्रोध-		--	न्यग्रोध	न्यग्रोध	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	न्यग्रोध-	न्यग्रोध-
5.3	खदिर-		--	खदिर	खदिर	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	खदिर-	खदिर-
5.4	करञ्ज-		--	करञ्ज	करञ्ज	इतरेतर-द्वन्द्वः,5.5	इतरेतर-द्वन्द्वः,5.5	CP	करञ्ज-	करञ्ज-
5.5	ककुभ-		--	ककुभ	ककुभ	षष्ठ्यर्थ-बहुव्रीहिः,5.6	षष्ठ्यर्थ-बहुव्रीहिः,5.6	CP	ककुभ-	ककुभ-
5.6	आदि-		--	आदि}/आदिन्	आदि	उपपद-तत्पुरुषः,5.7	उपपद-तत्पुरुषः,5.7	CP	आदि-	आदि-
5.7	जम्		--	ज{पुं;2;एक}/ज{नपुं;1;एक}/ज{नपुं;2;एक}	ज{पुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#कर्म,16.1#कर्म,12.1#कर्म,3.1#कर्ता,12.1#विशेषणम्,8.3	N2	उत्पन्न_को	उत्पन्न_को
6.1	प्रातः		प्रातः	प्रातः{अव्य}	प्रातः{अव्य}	कालाधिकरणम्,12.1	कालाधिकरणम्,18.1#कालाधिकरणम्,16.1#कालाधिकरणम्,15.2#कालाधिकरणम्,13.2#कालाधिकरणम्,12.1	NA	प्रातः	प्रातः
7.1	मृदु-		मृदु-अग्रं	मृदु	मृदु	षष्ठ्यर्थ-बहुव्रीहिः,7.2	षष्ठ्यर्थ-बहुव्रीहिः,7.2	CP	मृदु-	मृदु-
7.2	अग्रम्		--	अग्र{नपुं;1;एक}/अग्र{नपुं;2;एक}/अग्र{पुं;2;एक}	अग्र{पुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,8.3#विशेषणम्,5.7#कर्म,16.1#कर्म,13.2#कर्म,12.1#कर्म,3.1#कर्ता,12.1	N2	आगे	आगे
8.1	कषाय-		कषाय-कटु-तिक्तकम्	कषाय	कषाय	समाहार-द्वन्द्वः,8.3	समाहार-द्वन्द्वः,8.3	CP	कषाय-	कषाय-
8.2	कटु-		--	कटु	कटु	समाहार-द्वन्द्वः,8.3	समाहार-द्वन्द्वः,8.3	CP	कटु-	कटु-
8.3	तिक्तकम्		--	तिक्तक{पुं;2;एक}	तिक्तक{पुं;2;एक}	विशेषणम्,5.7	विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1	N2	कडुवे_को	कडुवे_को
9.1	कनीनि-		कनीनि-अग्र-सम-स्थौल्यं	कनीनि	कनीनि	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	कनीनि-	कनीनि-
9.2	अग्र-		--	अग्र	अग्र	तृतीया-तत्पुरुषः,9.3	उपमानम्,14.1#उपमानम्,13.1#उपमानम्,11.1#उपमानम्,10.1#उपमानम्,9.3#उपमानम्,8.2#उपमानम्,7.1#उपमानम्,5.6#उपमानम्,3.2#तृतीया-तत्पुरुषः,9.3	CP	अग्र-	अग्र-
9.3	सम-		--	सम	सम	षष्ठ्यर्थ-बहुव्रीहिः,9.4	उपमान_द्योतकः,9.2#षष्ठ्यर्थ-बहुव्रीहिः,9.4	CP	सम-	सम-
9.4	स्थौल्यम्		--	स्थौल्य{नपुं;1;एक}/स्थौल्य{नपुं;2;एक}/स्थौल्य{पुं;2;एक}	स्थौल्य{पुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1#कर्ता,12.1	N2	मोंटे_का	मोंटे_का
10.1	प्र-		प्र-गुणं	प्र	प्र	प्रादि-तत्पुरुषः,10.2	प्रादि-तत्पुरुषः,10.2	CP	प्र-	प्र-
10.2	गुणम्		--	गुण{पुं;2;एक}/गुण{नपुं;1;एक}/गुण{नपुं;2;एक}	गुण{पुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1#कर्ता,12.1#विशेषणम्,8.3	N2	गुण_को	गुण_को
11.1	द्वादश-		द्वादश-अङ्गुलम्	द्वादश	द्वादश	षष्ठ्यर्थ-बहुव्रीहिः,11.2	षष्ठ्यर्थ-बहुव्रीहिः,11.2	CP	द्वादश-	द्वादश-
11.2	अङ्गुलम्		--	अङ्गुल{पुं;2;एक}/अङ्गुल{नपुं;1;एक}/अङ्गुल{नपुं;2;एक}	अङ्गुल{पुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्ता,18.1#कर्ता,12.1#विशेषणम्,8.3	N2	अँगुली_को	अँगुली_को
12.1	भक्षयेत्		भक्षयेत्	भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	-	-	KP	खाये	खाये
13.1	दन्त-		दन्त-पवनं	दन्त	दन्त	उपपद-तत्पुरुषः,13.2	उपपद-तत्पुरुषः,13.2	CP	दन्त-	दन्त-
13.2	पवनम्		--	पवन{पुं;2;एक}/पवन{नपुं;1;एक}/पवन{नपुं;2;एक}/पवन{नपुं;1;एक(पू1;ल्युट्;भ्वादिः)}/पवन{नपुं;2;एक(पू1;ल्युट्;भ्वादिः)}/पवन{नपुं;1;एक(पू2;ल्युट्;क्र्यादिः)}/पवन{नपुं;2;एक(पू2;ल्युट्;क्र्यादिः)}	पवन{नपुं;2;एक(पू2;ल्युट्;क्र्यादिः)}	कर्म,12.1	कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,12.1#कर्ता,18.1#कर्ता,12.1#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#विशेषणम्,8.3	N2	पवन_को	पवन_को
14.1	दन्त-		दन्त-मांसानि	दन्त	दन्त	षष्ठी-तत्पुरुषः,14.2	षष्ठी-तत्पुरुषः,14.2	CP	दन्त-	दन्त-
14.2	मांसानि		--	मांस{नपुं;1;बहु}/मांस{नपुं;2;बहु}/मांस{नपुं;8;बहु}	मांस{नपुं;2;बहु}	कर्म,15.2	कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#प्रयोजककर्ता,15.2	N2	मांस	मांस
15.1	अ-		अ-बाधयन्	अ	अ	नञ्-तत्पुरुषः,15.2	नञ्-तत्पुरुषः,15.2	CP		
15.2	बाधयन्		--	बाधयत्{पुं;1;एक(बाध्;णिच्;शतृ_लट्;भ्वादिः)}	बाधयत्{पुं;1;एक(बाध्;णिच्;शतृ_लट्;भ्वादिः)}	वर्तमानसमानकालः,12.1	वर्तमानसमानकालः,12.1	N1		
16.1	भुक्त्वा		भुक्त्वा	भुज्2{अव्य;क्त्वा;रुधादिः}	भुज्2{अव्य;क्त्वा;रुधादिः}	पूर्वकालः,18.1	पूर्वकालः,18.1#पूर्वकालः,15.2#पूर्वकालः,12.1	NA	संरक्षण_करके	संरक्षण_करके
17.1	च		च	च{अव्य}	च{अव्य}	अन्वाचय_द्योतकः,18.1	समुच्चय_द्योतकः,18.1#सम्बन्धः,16.1#अन्वाचय_द्योतकः,18.1	NA	और	और
18.1	(भक्षयेत्)		भक्षयेत्	भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः}	अन्वाचितः,12.1	समुच्चितः,12.1#अन्वाचितः,12.1	KP	खाये	खाये
19.1	.		.	-	-	-	-	FS	-	-
