index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	कुर्वन्ति		कुर्वन्ति	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;तनादिः}/कुर्वत्{नपुं;1;बहु(कृ3;शतृ_लट्;तनादिः)}/कुर्वत्{नपुं;2;बहु(कृ3;शतृ_लट्;तनादिः)}	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;तनादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	करते_हैं	करते_हैं
2.1	विविधान्		विविधान्	विविध{पुं;2;बहु}	विविध{पुं;2;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N2	विविध_को	विविध_को
3.1	व्याधीन्		व्याधीन्	व्याधि{पुं;2;बहु}	व्याधि{पुं;2;बहु}	कर्म,1.1	कर्म,1.1	N2	रोगों_को	रोगों_को
4.1	शाखा-		शाखा-कोष्ठ-अस्थि-सन्धिषु	शाखा	शाखा	इतरेतर-द्वन्द्वः,4.4	इतरेतर-द्वन्द्वः,4.4	CP	शाखा-	शाखा-
4.2	कोष्ठ-		--	कोष्ठ	कोष्ठ	इतरेतर-द्वन्द्वः,4.4	इतरेतर-द्वन्द्वः,4.4	CP	कोष्ठ-	कोष्ठ-
4.3	अस्थि-		--	अस्थि	अस्थि	इतरेतर-द्वन्द्वः,4.4	इतरेतर-द्वन्द्वः,4.4	CP	अस्थि-	अस्थि-
4.4	सन्धिषु		--	सन्धि{पुं;7;बहु}/सन्धि{नपुं;7;बहु}	सन्धि{पुं;7;बहु}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7	सन्धियों_में	सन्धियों_में
5.1	(कुपिताः)		(कुपिताः)	कुपित{पुं;1;बहु}/कुपित{पुं;8;बहु}	कुपित{पुं;1;बहु}	कर्ता,1.1	कर्ता,1.1	N1	जन	जन
6.1	.		.	-	-	-	-	FS	-	-
										
