index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मद्यम्	1.1	मद्यम्	मद्य{पुं;2;एक}/मद्य{नपुं;1;एक}/मद्य{नपुं;2;एक}	मद्य{नपुं;1;एक}	कर्म,3.1	अन्यतरः,4.1#कर्म,4.1#कर्म,3.1	N1	मादक	मादक
2.1	न	2.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,9.1#प्रतिषेधः,4.1#प्रतिषेधः,3.1	NA	नहीं	नहीं
3.1	पेयम्	3.1	पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}			N1	पेय	पेय
4.1	पेयम्	6.1	पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}	अन्यतरः,3.1	अन्यतरः,3.1	N1	पेय_को	पेय_को
5.1	वा	5.1	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,4.1	सम्बन्धः,4.1#अन्यतर_द्योतकः,4.1	NA	वा	वा
6.1	स्वल्पम्	4.1	स्वल्पम्	स्वल्प{पुं;2;एक}/स्वल्प{नपुं;1;एक}/स्वल्प{नपुं;2;एक}	स्वल्प{नपुं;1;एक}	कर्म,4.1	कर्म,4.1	N1	थोडा	थोडा
7.1	सु-	7.1	सु-बहुवारि	सु	सु	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	सु-	सु-
7.2	बहुवारि	7.2	--	सुबहुवारि{नपुं;1;एक}	सुबहुवारि{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	-	-
8.1	वा	8.1	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,9.1	अन्यतर_द्योतकः,9.1	NA	वा	वा
9.1	(पेयम्)	9.1	पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}	अन्यतरः,3.1	अन्यतरः,3.1	N1	पेय_को	पेय_को
10.1	.	10.1	.	-	-	-	-	FS		
