index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पुरो-		पुरो-वात-आतप-रजस्-तुषार-परुष-अनिलान्	पुरो	पुरो	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	पुरो-	पुरो-
1.2	वात-		--	वात(वा1;क्त;अदादिः)	वात(वा1;क्त;अदादिः)	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	CP		
1.3	आतप-		--	आतप	आतप	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	आतप-	आतप-
1.4	रजस्-		--	रजस्	रजस्	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	रजस्-	रजस्-
1.5	तुषार-		--	तुषार	तुषार	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	तुषार-	तुषार-
1.6	परुष-		--	परुष	परुष	कर्मधारयः,1.7	कर्मधारयः,1.7	CP	परुष-	परुष-
1.7	अनिलान्		--	अनिल{पुं;2;बहु}	अनिल{पुं;2;बहु}	कर्म,2.1	कर्म,2.1	N2	वायु	वायु
2.1	त्यजेत्		त्यजेत्	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	छोडे	छोडे
3.1	.		.	-	-	-	-	FS	-	-
