index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अभ्रम्-	1.1	अभ्रम्-कष-महा-शाल-ताल-रुद्ध-उष्ण-रश्मिषु	अभ्रम्	अभ्रम्	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP		
1.2	कष-	1.2	--	कष	कष	कर्मधारयः,1.5	कर्मधारयः,1.5	CP		
1.3	महा-	1.3	--	महत्	महत्	कर्मधारयः,1.5	कर्मधारयः,1.5	CP	महा-	महा-
1.4	शाल-	1.4	--	शाल	शाल	इतरेतर-द्वन्द्वः,1.5	इतरेतर-द्वन्द्वः,1.5	CP	शाल-	शाल-
1.5	ताल-	1.5	--	ताल	ताल	तृतीया-तत्पुरुषः,1.6	तृतीया-तत्पुरुषः,1.6	CP	ताल-	ताल-
1.6	रुद्ध-	1.6	--	रुद्ध(रुध्1;क्त;रुधादिः)	रुद्ध(रुध्1;क्त;रुधादिः)	बहुव्रीहिः,1.8	बहुव्रीहिः,1.8	CP		
1.7	उष्ण-	1.7	--	उष्ण	उष्ण	कर्मधारयः,1.8	कर्मधारयः,1.8	CP	उष्ण-	उष्ण-
1.8	रश्मिषु	1.8	--	रश्मि{पुं;7;बहु}/रश्मि{नपुं;7;बहु}	रश्मि{नपुं;7;बहु}	विशेषणम्,2.1	विशेषणम्,2.1#अधिकरणम्,4.1#अधिकरणम्,3.2	N7	रश्मि	रश्मि
2.1	वनेषु	3.1	वनेषु	वन{नपुं;7;बहु}	वन{नपुं;7;बहु}	अधिकरणम्,4.1	अधिकरणम्,4.1#अधिकरणम्,3.2	N7	वनों_में	वनों_में
3.1	माधवी-	2.1	माधवी-श्लिष्ट-द्राक्षा-स्तबक-शालिषु	माधवी	माधवी	सप्तमी-तत्पुरुषः,3.2	सप्तमी-तत्पुरुषः,3.2	CP	माधवी-	माधवी-
3.2	श्लिष्ट-	2.2	--	श्लिष्ट(श्लिष्2;क्त;दिवादिः)	श्लिष्ट(श्लिष्2;क्त;दिवादिः)	कर्मधारयः,3.4	कर्मधारयः,3.4	CP		
3.3	द्राक्षा-	2.3	--	द्राक्षा-	द्राक्षा-	षष्ठी-तत्पुरुषः,3.4	षष्ठी-तत्पुरुषः,3.4	CP	-	-
3.4	स्तबक-	2.4		स्तवक-	स्तवक-	बहुव्रीहिः,3.5	बहुव्रीहिः,3.5	CP		
3.5	शालिषु	2.5		शालि{पुं;7;बहु}	शालि{पुं;7;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N7		
4.1	(स्वप्यात्)	4.1	(स्वप्यात्)	ष्वप्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}/स्वप्य{पुं;5;एक(ष्वप्1;यत्;अदादिः)}/स्वप्य{नपुं;5;एक(ष्वप्1;यत्;अदादिः)}	ष्वप्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP	है	है
5.1	.	5.1	.	-	-	-	-	FS		
