index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	युक्त्या	4.1	युक्त्या	युक्ति{स्त्री;3;एक}	युक्ति{स्त्री;3;एक}	क्रियाविशेषणम्,5.1	करणम्,9.1#हेतुः,9.1#क्रियाविशेषणम्,5.1	N3	उपाय_से	उपाय_से
2.1	अर्क-	1.1	अर्क-किरणान्	अर्क	अर्क	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अर्क-	अर्क-
2.2	किरणान्	1.2	--	किरण{पुं;2;बहु}	किरण{पुं;2;बहु}	समुच्चितः,3.1	सुप्_समुच्चितः,3.1#कर्ता,5.1#कर्म,9.1	N2	किरणों_को	किरणों_को
3.1	स्वेदम्	2.1	स्वेदम्	स्वेद{पुं;2;एक}	स्वेद{पुं;2;एक}	कर्ता,5.1	कर्म,9.1#कर्ता,5.1	N2	पसीने_को	पसीने_को
4.1	(च)	3.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	NA	च	च2
5.1	(भजेत्)	5.1	(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
6.1	पादत्राणम्	6.1	पादत्राणम्	पादत्राण{नपुं;1;एक}/पादत्राण{नपुं;2;एक}	पादत्राण{नपुं;2;एक}	कर्म,9.1	कर्म,9.1#कर्ता,9.1	N2	जूता	जूता
7.1	च	7.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,6.1#सम्बन्धः,9.1	NA	च	च2
8.1	सर्वदा	8.1	सर्वदा	सर्वदा{अव्य}	सर्वदा{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	हमेशा	हमेशा
9.1	(भजेत्)	9.1	(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
10.1	.	10.1	.	-	-	-	-	FS		
