index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तिक्तः	2.1	तिक्तः	तिक्त{पुं;1;एक}	तिक्त{पुं;1;एक}	घटकः,6.1	विधेय_विशेषणम्,2.1#घटकः,6.1	N1		
2.1	कषायः	3.1	कषायः	कषाय{पुं;1;एक}	कषाय{पुं;1;एक}	घटकः,6.1	विधेय_विशेषणम्,1.1#घटकः,6.1	N1	कषैल	कषैल
3.1	कटुकः	4.1	कटुकः	कटुक{पुं;1;एक}	कटुक{पुं;1;एक}	घटकः,6.1	घटकः,6.1	N1		
4.1	बलिनः	7.1	बलिनः	बलिन्{पुं;1;बहु}/बलिन्{पुं;2;बहु}/बलिन्{पुं;5;एक}/बलिन्{पुं;6;एक}/बलिन्{पुं;8;बहु}	बलिन्{पुं;1;बहु}	विधेय_विशेषणम्,6.1	विशेषणम्,6.1#कर्ता,10.1#कर्म,10.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#विशेषणम्,9.1#विशेषणम्,7.1#हेतुः5,12.1#हेतुः5,10.1#हेतुः5,8.1#कर्ता_बे_वेर्ब्स्,8.1#विधेय_विशेषणम्,6.1	N1	भैंसे_का	भैंसे_का
5.1	अत्र	1.1	अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,12.1#देशाधिकरणम्,10.1#देशाधिकरणम्,8.1	NA	इस_स्थान_पर	इस_स्थान_पर
6.1	रसाः	5.1	रसाः	रस{पुं;1;बहु}/रसा{स्त्री;1;बहु}/रसा{स्त्री;2;बहु}/रस{पुं;8;बहु}/रसा{स्त्री;8;बहु}	रस{पुं;1;बहु}	कर्ता,8.1	कर्म,10.1#कर्ता_बे_वेर्ब्स्,8.1	N1	रस	रस
7.1	क्रमात्	6.1	क्रमात्	क्रम{पुं;5;एक}	क्रम{पुं;5;एक}	क्रियाविशेषणम्,8.1	हेतुः5,12.1#हेतुः5,10.1#हेतुः5,8.1#क्रियाविशेषणम्,8.1	N5	क्रम_से	क्रम_से
8.1	(भवन्ति)	8.1	(भवन्ति)	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1	कर्म,10.1	KP	होते_हैं	होते_हैं
9.1	तस्मात्	9.1	तस्मात्	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;पुं;5;एक}	कार्य_द्योतकः,12.1	कार्य_द्योतकः,12.1#कार्य_द्योतकः,8.1#विशेषणम्,7.1#विशेषणम्,4.1	N5	उससे	उससे
10.1	आदानम्	10.1	आदानम्	आदान{नपुं;1;एक(आङ्_दा3;ल्युट्;जुहोत्यादिः)}/आदान{नपुं;2;एक(आङ्_दा3;ल्युट्;जुहोत्यादिः)}	आदान{नपुं;1;एक(आङ्_दा3;ल्युट्;जुहोत्यादिः)}	कर्ता,12.1	विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,12.1	N1	लेना	लेना
11.1	आग्नेयम्	11.1	आग्नेयम्	आग्नेय{पुं;2;एक}/आग्नेय{नपुं;1;एक}/आग्नेय{नपुं;2;एक}	आग्नेय{नपुं;1;एक}	विधेय_विशेषणम्,10.1	कर्म,10.1#कर्ता_बे_वेर्ब्स्,12.1#विधेय_विशेषणम्,10.1	N1	आग्नेय	आग्नेय
12.1	(भवति)	12.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.1	-	KP	होता_है	होता_है
13.1	.	13.1	.	-	-	-	-	FS	-	-
