index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तत्-		तत्-स्थः	तत्	तत्	सप्तमी-तत्पुरुषः,1.2	सप्तमी-तत्पुरुषः,1.2	CP	तत्-	तत्-
1.2	स्थः		--	अस्2{कर्तरि;लट्;म;द्वि;परस्मैपदी;अदादिः}/स्थ{पुं;1;एक}	स्थ{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	स्थित	स्थित
2.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	ही	ही
3.1	अम्बु-		अम्बु-कर्मणा	अम्बु	अम्बु	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	अम्बु-	अम्बु-
3.2	कर्मणा		--	कर्मन्{नपुं;3;एक}	कर्मन्{नपुं;3;एक}	हेतुः,9.1	हेतुः,9.1#हेतुः,8.1	N3	कर्म_से	कर्म_से
4.1	कफ-		कफ-नाम्नाम्	कफ	कफ	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	कफ-	कफ-
4.2	धाम्नाम्		--	धामन्{नपुं;6;बहु}	धामन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,9.1	विशेषणम्,6.1#कर्ता,9.1#कर्म,9.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.2#षष्ठीसम्बन्धः,9.1	N6	नामों_का	नामों_का
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	समुच्चय_द्योतकः,9.1	NA	च1	च1
6.1	शेषाणाम्		शेषाणाम्	शेष{पुं;6;बहु}/शेष{नपुं;6;बहु}/शेषा{स्त्री;6;बहु}	शेष{पुं;6;बहु}	समुच्चितः,9.1	समुच्चितः,9.1	N6	शेष_का	शेष_का
7.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	विशेषणम्,9.1	विशेषणम्,9.1	NA	कि	कि
8.1	करोति		करोति	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,1.2	अभिहित_कर्ता,1.2	KP	करता_है	करता_है
9.1	अवलम्बनम्		अवलम्बनम्	अवलम्बन{नपुं;1;एक(अव_लब्1;ल्युट्;भ्वादिः)}/अवलम्बन{नपुं;2;एक(अव_लब्1;ल्युट्;भ्वादिः)}	अवलम्बन{नपुं;1;एक(अव_लब्1;ल्युट्;भ्वादिः)}	कर्म,8.1	कर्म,8.1	N1		
10.1	.		.	-	-	-	-	FS	-	-
										
