index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पाटल-	1.1	पाटल-आवासितम्	पाटल	पाटल	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	पाटल-	पाटल-
1.2	आवासितम्	1.2	--	आवासित{नपुं;2;एक}	आवासित{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	-	-
2.1	च	5.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सम्बन्धः,1.2#सम्बन्धः,6.1	NA	और	और
3.1	अम्भः	4.1	अम्भः	अम्भस्{नपुं;1;एक}/अम्भस्{नपुं;2;एक}/अम्भस्{नपुं;8;एक}	अम्भस्{नपुं;2;एक}	कर्म,6.1	कर्म,6.1#कर्ता,6.1	N2	जल	जल
4.1	स-	2.1	स-कर्पूरम्	स	स	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,4.2	सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,4.2	CP	स-	स-
4.2	कर्पूरम्	2.2	--	कर्पूर{पुं;2;एक}/कर्पूर{नपुं;1;एक}/कर्पूर{नपुं;2;एक}	कर्पूर{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,5.2#कर्म,6.1#कर्ता,6.1#विशेषणम्,3.1	N2	कपूर	कपूर
5.1	सु-	3.1	सु-शीतलम्	सु	सु	प्रादि-बहुव्रीहिः,5.2	प्रादि-बहुव्रीहिः,5.2	CP	सु-	सु-
5.2	शीतलम्	3.2	--	शीतल{पुं;2;एक}/शीतल{नपुं;1;एक}/शीतल{नपुं;2;एक}	शीतल{पुं;2;एक}	विशेषणम्,3.1	कर्म,6.1#कर्ता,6.1#विशेषणम्,3.1	N2	शीतल_को	शीतल_को
6.1	(पिबेत्)	6.1	(पिबेत्)	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	पिये	पिये
7.1	.	7.1	.	-	-	-	-	FS		
