index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	संसर्गः		संसर्गः	संसर्ग{पुं;1;एक}	संसर्ग{पुं;1;एक}	समुच्चितः,2.1	सुप्_समुच्चितः,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	संगति	संगति
2.1	सन्निपातः		सन्निपातः	सन्निपात{पुं;1;एक}	सन्निपात{पुं;1;एक}	कर्ता,6.1	कर्ता_बे_वेर्ब्स्,6.1	N1	नीचे_गिरना	नीचे_गिरना
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	NA	और	और
4.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	षष्ठी-तत्पुरुषः,4.5	षष्ठी-तत्पुरुषः,4.5	CP	वह	वह
4.2	द्वि-		द्वि-त्रि-क्षय-कोपतः	द्वि	द्वि	इतरेतर-द्वन्द्वः,4.3	इतरेतर-द्वन्द्वः,4.3	CP	द्वि-	द्वि-
4.3	त्रि-		--	त्रि	त्रि	षष्ठी-तत्पुरुषः,4.5	षष्ठी-तत्पुरुषः,4.5	CP	त्रि-	त्रि-
4.4	क्षय-		--	क्षय	क्षय	इतरेतर-द्वन्द्वः,4.5	इतरेतर-द्वन्द्वः,4.5	CP	क्षय-	क्षय-
4.5	कोपतः		--	कोप{अव्य;तसिल्}	कोप{अव्य;तसिल्}	हेतुः,6.1	हेतुः5,6.1	NA	कोप_से	कोप_से
5.1	(क्रमेण)		(क्रमेण)	क्रम{पुं;3;एक}	क्रम{पुं;3;एक}	क्रियाविशेषणम्,6.1	करणम्,6.1#हेतुः,6.1#क्रियाविशेषणम्,6.1	N3	क्रम_से	क्रम_से
6.1	(भवति)		(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	होता_है	होता_है
7.1	.		.	-	-	-	-	FS	-	-
