index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शृङ्गबेर-	1.1	शृङ्गबेर-अम्बु	शृङ्गबेर	शृङ्गबेर	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	शृङ्गबेर-	शृङ्गबेर-
1.2	अम्बु	1.2	--	अम्बु{नपुं;1;एक}/अम्बु{नपुं;2;एक}/अम्बु{नपुं;8;एक}	अम्बु{नपुं;2;एक}	समुच्चितः,4.2	विशेषणम्,4.2#विशेषणम्,3.2#विशेषणम्,2.2#सुप्_समुच्चितः,4.2	N2	जल	जल
2.1	सार-	2.1	सार-अम्बु	सार	सार	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	सार-	सार-
2.2	अम्बु	2.2	--	अम्बु{नपुं;1;एक}/अम्बु{नपुं;2;एक}/अम्बु{नपुं;8;एक}	अम्बु{नपुं;2;एक}	समुच्चितः,4.2	विशेषणम्,4.2#विशेषणम्,3.2#सुप्_समुच्चितः,4.2	N2	जल	जल
3.1	मधु-	3.1	मधु-अम्बु	मधु	मधु	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	मधु-	मधु-
3.2	अम्बु	3.2	--	अम्बु{नपुं;1;एक}/अम्बु{नपुं;2;एक}/अम्बु{नपुं;8;एक}	अम्बु{नपुं;2;एक}	समुच्चितः,4.2	विशेषणम्,4.2#सुप्_समुच्चितः,4.2	N2	जल	जल
4.1	जलद-	4.1	जलद-अम्बु	जलद	जलद	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	जलद-	जलद-
4.2	अम्बु	4.2	--	अम्बु{नपुं;1;एक}/अम्बु{नपुं;2;एक}/अम्बु{नपुं;8;एक}	अम्बु{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	जल	जल
5.1	च	5.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.2	सुप्_समुच्चय_द्योतकः,4.2	NA	और	और
6.1	(पिबेत्)	6.1	(पिबेत्)	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}		-	KP	पिये	पिये
7.1	.	7.1	.	-	-	-	-	FS	-	-
