index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	विशेषात्		विशेषात्	विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)}/विशेष{पुं;5;एक(वि_शिष्3;घञ्;चुरादिः)}	विशेष{पुं;5;एक(वि_शिष्2;घञ्;रुधादिः)}	हेतुः,2.3	हेतुः5,4.1#हेतुः,2.3	N5	विशेष_से	विशेष_से
2.1	रक्त-		रक्त-वृद्धि-उत्थान्	रक्त	रक्त	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	रक्त-	रक्त-
2.2	वृद्धि-		--	वृद्धि	वृद्धि	उपपद-तत्पुरुषः,2.3	उपपद-तत्पुरुषः,2.3	CP	वृद्धि-	वृद्धि-
2.3	उत्थान्		--	उत्थ{पुं;2;बहु}	उत्थ{पुं;2;बहु(उत्_,ष्था;अच्;भ्वादिः)}	कर्म,4.1	कर्म,4.1	N2	से_पैदा_या_उत्पन्न_को	से_पैदा_या_उत्पन्न_को
3.1	रक्त-		रक्त-स्रुति-विरेचनैः	रक्त	रक्त	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	रक्त-	रक्त-
3.2	स्रुति-		--	स्रुति	स्रुति	इतरेतर-द्वन्द्वः,3.3	इतरेतर-द्वन्द्वः,3.3	CP	बहने_वाले_में	बहने_वाले_में
3.3	विरेचनैः		--	विरेचन{नपुं;3;बहु(वि_रिच्1;ल्युट्;रुधादिः)}	विरेचन{नपुं;3;बहु(वि_रिच्1;ल्युट्;रुधादिः)}	करणम्,4.1	हेतुः,1.1#करणम्,4.1	N3	साफ_करनों_से	साफ_करनों_से
4.1	(उपक्रमेत)		(उपक्रमेत)	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	उप-क्रम्{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP		
5.1	.		.	-	-	-	-	FS	-	-
