index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ओजः-		ओजः-वृद्धौ	ओजस्	ओजस्	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	ओजः-	ओजः-
1.2	वृद्धौ		--	वृद्ध{पुं;1;द्वि}/वृद्ध{पुं;2;द्वि}/वृद्धि{स्त्री;7;एक}/वृद्ध{पुं;8;द्वि}/वृद्धि{पुं;7;एक}	वृद्ध{पुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1#अधिकरणम्,4.3	N7	वृद्ध	वृद्ध
2.1	हि		हि	हि{अव्य}	हि{अव्य}	कारण_द्योतकः,5.1	कारण_द्योतकः,5.1	NA	हि	हि
3.1	देहस्य		देहस्य	देह{पुं;6;एक}/देह{नपुं;6;एक}	देह{पुं;6;एक}	षष्ठीसम्बन्धः,1.2	कर्ता,5.1#कर्म,5.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,1.2	N6	शरीर_का	शरीर_का
4.1	तुष्टि-		तुष्टि-पुष्टि-बल	तुष्टि	तुष्टि	इतरेतर-द्वन्द्वः,4.3	इतरेतर-द्वन्द्वः,4.3	CP	तुष्टि-	तुष्टि-
4.2	पुष्टि-		--	पुष्टि	पुष्टि	इतरेतर-द्वन्द्वः,4.3	इतरेतर-द्वन्द्वः,4.3	CP	पुष्टि-	पुष्टि-
4.3	बल-		--	बल्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}/बल{नपुं;8;एक}/बल{पुं;8;एक}	बल{नपुं;8;एक}	षष्ठी-तत्पुरुषः,4.4	षष्ठी-तत्पुरुषः,4.4	N8	बल	बल
4.4	उदयः		उदयः	उदय{पुं;1;एक(उत्_इ1;घञ्;अदादिः)}	उदय{पुं;1;एक(उत्_इ1;घञ्;अदादिः)}	कर्ता,5.1	कर्ता,5.1	N1	उदय	उदय
5.1	(भवति)		भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,4.4	अभिहित_कर्ता,4.4	KP	होता_है	होता_है
