index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भक्त्या		भक्त्या	भक्ति{स्त्री;3;एक}	भक्ति{स्त्री;3;एक}	क्रियाविशेषणम्,3.1	करणम्,3.1#हेतुः,5.1#हेतुः,3.1#क्रियाविशेषणम्,3.1	N3	भक्ति_से	भक्ति_से
2.1	कल्याण-		कल्याण-मित्राणि	कल्याण	कल्याण	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	कल्याण-	कल्याण-
2.2	मित्राणि		--	मित्र{नपुं;1;बहु}/मित्र{नपुं;2;बहु}/मित्र{नपुं;8;बहु}	मित्र{नपुं;2;बहु}	कर्म,3.1	कर्म,3.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N2	मित्रों_की	मित्रों_की
3.1	सेवेत		सेवेत	सेव्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	सेव्1{कर्तरि;विधिलिङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	-	-	KP	सेवा_करे	सेवा_करे
4.1	इतर-		इतर-दूर-गः	इतर	इतर	पञ्चमी-तत्पुरुषः,4.3	पञ्चमी-तत्पुरुषः,4.3	CP	इतर-	इतर-
4.2	दूर-		--	दूर	दूर	उपपद-तत्पुरुषः,4.3	उपपद-तत्पुरुषः,4.3	CP	दूर-	दूर-
4.3	गः		--	ग{पुं;1;एक}	ग{पुं;1;एक}	कर्ता,5.1	विशेषणम्,5.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1#कर्ता,3.1#कर्ता,5.1	N1	गन्धर्व	गन्धर्व
5.1	(सन्)		सन्	सत्{पुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;अदादिः)}	वर्तमानसमानकालः,3.1	वर्तमानसमानकालः,3.1#कर्ता,3.1	N1	सज्जन	सज्जन
6.1	.		.	-	-	-	-	FS	-	-
