index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सौम्यत्वात्	3.1	सौम्यत्वात्	सौम्य{त्व;नपुं;5;एक}	सौम्य{त्व;नपुं;5;एक}	हेतुः,8.1	हेतुः,8.1	N5	सुन्दर_से	सुन्दर_से
2.1	अत्र	1.1	अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1	NA	इस_स्थान_पर	इस_स्थान_पर
3.1	सोमः	4.1	सोमः	सोम{पुं;1;एक}	सोम{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	सोम	सोम
4.1	हि	2.1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	हि	हि
5.1	बलवान्	5.1	बलवान्	बल{मतुप्;पुं;1;एक}	बल{मतुप्;पुं;1;एक}	विधेय_विशेषणम्,3.1	विशेषणम्,7.1#कर्म,6.1#विधेय_विशेषणम्,3.1	N1	बल	बल
6.1	हीयते	8.1	हीयते	हि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}/हा2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;जुहोत्यादिः}	हि1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	जाया_जाता_है	जाया_जाता_है
7.1	रविः	7.1	रविः	रवि{पुं;1;एक}	रवि{पुं;1;एक}	कर्म,6.1	कर्म,6.1	N1	रवि	रवि
8.1	(भवति)	6.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवत्{नपुं;7;एक}}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1	-	KP		
9.1	.	9.1	.	-	-	-	-	FS		
